,number,value,datetime_start,datetime_complete,duration,params_beta,params_f_cross_layer,params_hi5_cin_fn_k,params_hi5_dur_cin_par1,params_hi5_rel_beta,params_hpv16_cin_fn_k,params_hpv16_dur_cin_par1,params_hpv18_cin_fn_k,params_hpv18_dur_cin_par1,params_m_cross_layer,params_ohr_cin_fn_k,params_ohr_dur_cin_par1,params_ohr_rel_beta,state
764,764,24.712259626627745,2026-03-02 15:39:13.380387,2026-03-02 15:50:59.859754,0 days 00:11:46.479367,0.4915793547458457,0.7295915855779309,0.03191555985531406,1.0257296733091226,0.4496905924638214,0.4484317761741371,1.600291489158037,0.06274728627556342,2.5483043301847026,0.833475623346289,0.20965572749242933,1.526592719952683,0.8901828945307666,COMPLETE
1471,1471,24.728935496440446,2026-03-03 20:49:16.226231,2026-03-03 21:01:32.283210,0 days 00:12:16.056979,0.4616783084409257,0.42277556243144915,0.0027453667264101507,0.6502062466309508,0.545595836373757,0.5326467859379223,1.0050019719622008,0.015395632289489175,2.3793978187846365,0.882607353091651,0.09780281717424807,1.8617123232179513,0.30723966778748296,COMPLETE
1525,1525,24.73460255941558,2026-03-03 23:00:53.381285,2026-03-03 23:11:39.482005,0 days 00:10:46.100720,0.45906889274588486,0.2746248801027617,0.08229024399768763,1.5793447971622225,0.5430051742336462,0.4211160916888225,1.2280392714914736,0.019509839522754695,2.591198333823809,0.9633123513058643,0.2602161332785342,1.4404156419040912,0.8950333587385724,COMPLETE
1400,1400,24.748773366507976,2026-03-03 18:02:08.060107,2026-03-03 18:14:21.661234,0 days 00:12:13.601127,0.17419378462892038,0.7586294658340414,0.08012879533581893,1.156604662964316,0.42824125119668965,0.5230927083341725,1.4115495086910719,0.07636311363379879,2.1306202408405035,0.8528939579387856,0.04381220582729936,1.0236525393669411,0.28125180252116644,COMPLETE
1558,1558,24.749995473520347,2026-03-04 00:19:32.845533,2026-03-04 00:31:47.868183,0 days 00:12:15.022650,0.250448508186755,0.3555274477992041,0.045858935378639186,1.8320520289029851,0.47732364184532916,0.36962687572377106,1.6460314387623576,0.04603624898902811,2.320605974596371,0.9692170819520229,0.17958556962932654,1.9535535648004165,0.9175591192107555,COMPLETE
1060,1060,24.75228785612144,2026-03-03 04:07:27.889807,2026-03-03 04:19:43.045942,0 days 00:12:15.156135,0.4681454461492747,0.673071451773105,0.0007676193605214016,1.2028294364660184,0.9791691456236157,0.4132657918597205,1.195091957200314,0.000965955980620721,3.174033979080674,0.904787375011589,0.05159020840210524,1.5368799520133367,0.9393858742919451,COMPLETE
656,656,24.754243286343655,2026-03-02 11:30:19.485877,2026-03-02 11:41:50.565655,0 days 00:11:31.079778,0.4731299582755999,0.6520432681417387,0.030848047593997015,1.935494928660411,0.4709459653739962,0.43317354001367536,1.4040695826325609,0.02057264191617647,3.163109990256614,0.8279357980171107,0.0952008916904796,1.9945928491371594,0.8881809371027605,COMPLETE
1108,1108,24.757668604621248,2026-03-03 06:09:54.177393,2026-03-03 06:22:08.745196,0 days 00:12:14.567803,0.24224355814647966,0.6896498568072099,0.07425150862715407,1.2809107585326036,0.5071344647388403,0.5066497365965301,1.207306996510587,0.10683216231165701,5.92394658323115,0.959877281736021,0.1383315721683295,2.0173456049752057,0.9462729663039006,COMPLETE
317,317,24.7580010428692,2026-03-01 21:50:18.586901,2026-03-01 22:02:28.614646,0 days 00:12:10.027745,0.4491440841888763,0.9138272475740103,0.32594409077162084,0.9414090754209119,0.5357745632503926,0.3620246528096511,1.6418598598878722,0.00283757731577558,7.144526839267287,0.9355836021227898,0.1143196687577387,3.8960993438348424,0.8844148475937365,COMPLETE
947,947,24.76843715983292,2026-03-02 23:32:26.146857,2026-03-02 23:44:30.141035,0 days 00:12:03.994178,0.08631235606578314,0.6047273229045147,0.026620125246460416,0.9030164764066774,0.4801487652912146,0.4954982809470622,1.279126505079113,0.059955375747177145,2.003595881556137,0.742852791651736,0.05624710611813821,1.6548587185903507,0.9771300768587077,COMPLETE
768,768,24.77043972210216,2026-03-02 15:50:36.181344,2026-03-02 16:02:22.004729,0 days 00:11:45.823385,0.17044826140914343,0.6792239864382063,0.03244180429111936,1.348382338585912,0.22527721654034427,0.4562874512963879,1.1795321614882968,0.03174695149049603,2.5114477993284416,0.7691668459938668,0.209648127263692,1.6434079057816948,0.923915606986648,COMPLETE
489,489,24.772854874866486,2026-03-02 04:51:32.226166,2026-03-02 05:03:31.009732,0 days 00:11:58.783566,0.4830100022122297,0.7861224803571784,0.9280792896260562,0.5139159886724217,0.5144598227765786,0.24042093164097303,1.7732356952718051,0.01923059730664009,6.277282921617863,0.5799672596988188,0.05654688445244498,7.351151662284699,0.9560370385343386,COMPLETE
1863,1863,24.776836385847147,2026-03-04 12:46:11.143374,2026-03-04 12:58:21.771497,0 days 00:12:10.628123,0.35559929583891153,0.6641633270807201,0.04745943865731395,2.7697249398835955,0.2094132138866871,0.49912080678208204,1.3290832042837886,0.03081377811229851,1.5082983437263666,0.9051020362317227,0.09865323725098835,1.653881990980922,0.8883942932446536,COMPLETE
1606,1606,24.777599488238145,2026-03-04 02:17:14.609766,2026-03-04 02:29:31.289095,0 days 00:12:16.679329,0.4390124318982267,0.3281441492314843,0.09296458221545512,1.1896261319869161,0.4416788075218077,0.39314050362777025,1.826194815852665,0.03671373043359734,3.1894635347756917,0.9571336419127378,0.10878880172512004,1.9372973789706058,0.8944956634788908,COMPLETE
716,716,24.77867919644876,2026-03-02 13:51:04.913201,2026-03-02 14:02:39.756269,0 days 00:11:34.843068,0.36158144706916195,0.7188413532331566,0.05100493684695406,1.591128004160375,0.8726867014334264,0.48768044331477267,1.1859172414296764,0.04471279805124295,3.0766428562407433,0.7839332084425887,0.15659691427866612,1.326588175673682,0.8827761503061528,COMPLETE
756,756,24.795178703311063,2026-03-02 15:23:24.720915,2026-03-02 15:35:08.051991,0 days 00:11:43.331076,0.4817425499927902,0.6248296003712857,0.06110228556587968,1.9356487377935228,0.41551209054566945,0.5033098348816911,1.3511806537010687,0.04055358835360809,2.993147282005243,0.9274562162533185,0.125849438740956,1.9600035448372348,0.8544744598967788,COMPLETE
1165,1165,24.795624207637516,2026-03-03 08:25:55.933904,2026-03-03 08:36:13.355323,0 days 00:10:17.421419,0.1942832208189043,0.5586247302392128,0.04126563674878461,0.507434282149995,0.30408198349011173,0.5772805440063162,1.3939708656832495,0.13888983918267642,1.8853048689951377,0.919823416045905,0.07435535500497496,1.3144450227341582,0.9180246802378847,COMPLETE
1194,1194,24.810976133987662,2026-03-03 09:33:34.167401,2026-03-03 09:45:53.216659,0 days 00:12:19.049258,0.20261904167524927,0.540086805925378,0.051372474136593585,0.9369991424409113,0.9536688872659752,0.5336607039523786,1.3735539468169362,0.12278767689180825,2.2031768674857055,0.8680766617300952,0.07133949850272629,1.4034035865770884,0.9639021131732034,COMPLETE
711,711,24.811672427451835,2026-03-02 13:39:48.301098,2026-03-02 13:51:04.847651,0 days 00:11:16.546553,0.18543389730155665,0.7013591078214318,0.05974927458126484,1.9630140714608983,0.387090334418301,0.4943211651296225,1.2106612973793043,0.03567585061215464,3.064240920103373,0.7458617449503803,0.17135345927927065,1.6346668159654762,0.9011495073253667,COMPLETE
825,825,24.812083480242833,2026-03-02 18:04:13.892725,2026-03-02 18:19:23.397671,0 days 00:15:09.504946,0.44825960689717803,0.6768363258085925,0.0008829596168010854,1.0732984643271861,0.9021116534156376,0.5390738064102749,1.7767017502500386,0.07755689756574768,2.324518347034073,0.7851288699466327,0.03176955468563404,2.034912604482392,0.8153412702612916,COMPLETE
1389,1389,24.820295746563836,2026-03-03 17:36:01.480752,2026-03-03 17:48:08.401723,0 days 00:12:06.920971,0.18842074385122856,0.7445081182205593,0.12798225571151356,1.4887024534991666,0.3877749139528903,0.5657811224502933,1.0036532540329883,0.11639643750006805,3.2554294560530455,0.808970457950149,0.0227192450384293,1.221130457133457,0.2331242450916815,COMPLETE
953,953,24.821734647844497,2026-03-02 23:44:43.974185,2026-03-02 23:56:57.541587,0 days 00:12:13.567402,0.4996869244646719,0.6653999839304255,0.08095801986756153,1.0721889150336252,0.4389420971392526,0.4806110323541765,1.201814890466312,0.050138120799740324,2.211624243232281,0.9235925224831528,0.12546051650971807,2.095823435058454,0.9217877410465798,COMPLETE
871,871,24.848375931608356,2026-03-02 20:14:45.522533,2026-03-02 20:26:07.289884,0 days 00:11:21.767351,0.47480271472069274,0.6560645005213968,0.10941934579087381,1.9472810493295196,0.9346693064715438,0.47830278515302016,1.1935393217208545,0.05914627469308353,3.3834005394907014,0.851586128162541,0.11716448208907504,1.3973811930153497,0.7959862718350315,COMPLETE
836,836,24.853471137209603,2026-03-02 18:39:53.221735,2026-03-02 18:54:39.291214,0 days 00:14:46.069479,0.47597030805954105,0.42347401287533504,0.04909776929639276,0.7709411923313197,0.8586625533193033,0.5042389046054373,1.2129607923693606,0.39021928251129134,2.4418566975233573,0.8242173991065622,0.05275364355264429,2.343311969409813,0.8597612987152442,COMPLETE
289,289,24.857145074860107,2026-03-01 20:44:25.608161,2026-03-01 20:56:30.172738,0 days 00:12:04.564577,0.4557218799057138,0.8157426438619383,0.13240548265160032,2.7146039588908746,0.5106697132537348,0.30851817997578257,2.1666918686935586,0.040235029973098226,5.530090342663674,0.6063748916819599,0.030399661676596287,3.273093595975563,0.7949876258155127,COMPLETE
1012,1012,24.863542067778784,2026-03-03 02:10:12.927323,2026-03-03 02:22:25.816107,0 days 00:12:12.888784,0.4411387517919798,0.6413914256581268,0.05310793013186013,0.7157301620039903,0.8740748941553896,0.4858366525198399,1.4131539124215877,0.05110479079749892,5.28543992054168,0.7866488176679631,0.09941832197229561,1.230330981906773,0.9991791370986902,COMPLETE
1602,1602,24.865272107200063,2026-03-04 02:07:50.142668,2026-03-04 02:20:00.924021,0 days 00:12:10.781353,0.4493299812352753,0.2524396897672146,0.03118369269036103,0.5069805311867759,0.46075031262100125,0.38977089620396976,2.1625705152197416,0.017751332402352906,3.18919204736271,0.9712973196836916,0.10367963298224137,1.7249218330424536,0.8810887557412196,COMPLETE
929,929,24.8666453030425,2026-03-02 22:44:08.907566,2026-03-02 22:54:57.565164,0 days 00:10:48.657598,0.4711135641028346,0.574906535919198,0.026933044617351576,0.822547810130908,0.39374410504042323,0.540480501650965,1.3858680096490836,0.10026765614038907,1.63546475337392,0.8929965575870433,0.23128125308983058,1.435247113692704,0.9661400279475556,COMPLETE
863,863,24.868482220480587,2026-03-02 19:52:49.299862,2026-03-02 20:05:57.303759,0 days 00:13:08.003897,0.24445715166314502,0.6863160564346508,0.029344057184535578,1.6030832282887073,0.44666072000073126,0.4420887161290583,1.3648603701138327,0.03542094493287066,2.552274954405193,0.7636231225667581,0.060350132239122785,2.254663145934558,0.8693249321507389,COMPLETE
857,857,24.873067465475977,2026-03-02 19:36:50.978009,2026-03-02 19:50:07.327816,0 days 00:13:16.349807,0.4607015039927703,0.6659374286801496,0.0690076445417122,1.0483025254213136,0.9566421791003573,0.41690247090321236,1.7047712820957601,0.0180818933750676,1.8018523419335422,0.8498971335934304,0.023575362853927542,1.761088839119369,0.8434741988009107,COMPLETE
743,743,24.87478983287218,2026-03-02 14:51:15.556587,2026-03-02 15:02:54.776730,0 days 00:11:39.220143,0.41033378141566673,0.6143836316807705,0.027309837768074493,1.1318551835688595,0.4656636571491724,0.43376609628149115,1.5167076958420218,0.030785914519576893,2.3389312320476394,0.9038304717512916,0.0685200026888743,2.165621928004148,0.8916231586740053,COMPLETE
793,793,24.87711395734982,2026-03-02 16:48:56.149439,2026-03-02 16:59:21.978303,0 days 00:10:25.828864,0.2350543820544966,0.7082309852971836,0.06122135424351336,2.2887322396735614,0.9507546365958158,0.5469386131791348,1.2328971946323246,0.11832641987061379,3.3954307418824703,0.8127855673161192,0.11318441619618327,2.0236936440609234,0.8142496588685879,COMPLETE
1551,1551,24.881879182060455,2026-03-04 00:01:37.751223,2026-03-04 00:13:43.958420,0 days 00:12:06.207197,0.4282585921790497,0.12060214874519759,0.06706827393564609,1.3961924956621294,0.5023800736228566,0.6207073996847263,1.0002996614356203,0.022027683838144393,2.965392727355465,0.9221824697734116,0.07046731711460794,1.2873181621446046,0.40255938302541816,COMPLETE
1001,1001,24.90709962233778,2026-03-03 01:41:29.421169,2026-03-03 01:53:41.527380,0 days 00:12:12.106211,0.4788324808944875,0.6170261182826768,0.024465085139012233,1.2287270318024668,0.5029054413023695,0.5990223917820305,1.2392537476325385,0.075587540253421,2.3682002807922595,0.8396882785348194,0.07117619311074963,1.514832576660046,0.1991622402990243,COMPLETE
1125,1125,24.92088131398034,2026-03-03 06:47:39.025995,2026-03-03 06:59:50.576822,0 days 00:12:11.550827,0.4393436460916432,0.6560431956374799,0.05723278877398219,0.6628207487026215,0.9221969509832041,0.5458854429970321,1.0114773942837885,0.05222288682736271,3.45821783784324,0.8506505921880163,0.11184575200140585,2.2215110941105576,0.9334015765983729,COMPLETE
1302,1302,24.925466302303317,2026-03-03 14:14:39.199000,2026-03-03 14:26:57.079631,0 days 00:12:17.880631,0.4672022587110289,0.7287862640511222,0.029014335510478974,0.9674361681186788,0.2617997443834077,0.9673867966074261,1.204397003348511,0.06629924127326585,2.4510318201136134,0.9785602718601377,0.09763303926802612,1.8276844780539518,0.19306425220278645,COMPLETE
1560,1560,24.93702491463106,2026-03-04 00:25:23.870770,2026-03-04 00:37:43.013989,0 days 00:12:19.143219,0.42411166863517874,0.2982852336876498,0.04130383561135667,1.5363559266856162,0.48088438244641346,0.4553292328951758,1.6627252521070346,0.04731651936379908,2.4021750407679794,0.9128722386846485,0.02504526097433084,1.9715540495109802,0.9996706345868555,COMPLETE
334,334,24.94209224449924,2026-03-01 22:32:53.066550,2026-03-01 22:44:58.891344,0 days 00:12:05.824794,0.48356493090254443,0.8390897292434694,0.4083008830277568,1.078049870753594,0.505389809983495,0.371050282059537,1.3909960338849836,0.02172803779558066,7.777952388674597,0.9114216536349395,0.07047629395645998,3.838230559987331,0.9259929563662256,COMPLETE
425,425,24.946392194659747,2026-03-02 02:15:45.729219,2026-03-02 02:27:48.425863,0 days 00:12:02.696644,0.44882941772210566,0.7312837626855399,0.15766787224938503,0.5156420993511179,0.6399606331843264,0.2871956538418259,2.2870873191911665,0.001164066941035477,6.208542743593109,0.9576115158212771,0.025047551804535433,7.238208741374108,0.8925538798070981,COMPLETE
1274,1274,24.951052224699907,2026-03-03 12:55:47.457708,2026-03-03 13:08:17.931164,0 days 00:12:30.473456,0.4758656419211104,0.7720273919098506,0.05710838872666988,1.1992260854788623,0.39716003901215025,0.4462333873643692,1.5027349159251093,0.055008265664229415,1.393739143261061,0.9616154894090845,0.037963519636394064,1.6240800118904262,0.11575056473834905,COMPLETE
878,878,24.957238128970534,2026-03-02 20:29:32.779263,2026-03-02 20:38:52.291853,0 days 00:09:19.512590,0.4826383016936258,0.627276344202864,0.04916633589555394,2.4597170265342854,0.45979295713410817,0.7372082803335591,1.0136144346372247,0.01783333684633011,2.712395318036506,0.9209038724488421,0.16571870478256087,1.6370173773408607,0.7650825809681286,COMPLETE
1333,1333,24.957290163696346,2026-03-03 15:18:34.126463,2026-03-03 15:27:54.937659,0 days 00:09:20.811196,0.1796328529302622,0.7016541850331602,0.07428709963929687,1.0320172440192732,0.4418087029133079,0.5305781637325815,1.6324169187982327,0.07696822855296073,2.4345218973883296,0.8621415142067244,0.07162232332863988,1.3754509505509303,0.39866845039933113,COMPLETE
961,961,24.958115731460833,2026-03-03 00:03:30.024173,2026-03-03 00:15:45.155248,0 days 00:12:15.131075,0.48714159950651337,0.7487175338760884,0.001397734469730634,0.5028030738259279,0.42191831242914946,0.5133741772659527,1.4395517735081391,0.03544656012504922,3.012246552808069,0.7925655271451579,0.1607151511355955,1.8206428416370035,0.9545423554638564,COMPLETE
1268,1268,24.959120514920517,2026-03-03 12:38:20.940482,2026-03-03 12:52:15.071791,0 days 00:13:54.131309,0.4877286941128919,0.7481623351610289,0.027135177463460062,0.8444891040415142,0.45758148005805077,0.480137484221451,1.604233443510048,0.01612012360630496,1.215191741607323,0.9310228315595139,0.041762548292903615,1.3420719245930068,0.27816064775143035,COMPLETE
1271,1271,24.965093050471772,2026-03-03 12:42:59.245425,2026-03-03 12:56:29.681644,0 days 00:13:30.436219,0.47485633895340373,0.7693489256952741,0.05091460222276006,1.1079327291561154,0.24268573450018321,0.4457559763224608,1.5823546576458662,0.021320401054542953,1.1597202546948862,0.9847086784554782,0.040860899555258304,1.6625144450327605,0.14511101878586635,COMPLETE
1610,1610,24.979642807655555,2026-03-04 02:28:53.872231,2026-03-04 02:41:07.893710,0 days 00:12:14.021479,0.4570637317416321,0.1969573988662205,0.0003541086951052985,1.0256838621447855,0.44467257866487175,0.4060814939087414,1.5861195444876628,0.03375144219031676,3.093771601737527,0.9594835792529145,0.1395512497793759,1.942448660330594,0.9208359668983667,COMPLETE
890,890,24.982423744104324,2026-03-02 20:54:41.019143,2026-03-02 21:03:45.983457,0 days 00:09:04.964314,0.4283881662428487,0.6038978076680299,0.06914257408174523,0.7140397148949172,0.40010996572704355,0.38926469805753694,1.7710113600825867,0.05302779528857885,2.3005703723660664,0.9469459406089884,0.19537745747599627,1.2145153351333207,0.9373999012549747,COMPLETE
1855,1855,24.99257656533515,2026-03-04 12:25:00.938756,2026-03-04 12:37:09.113246,0 days 00:12:08.174490,0.4909723039200724,0.7031629514259183,0.0829139206450062,1.1982521658893839,0.2741782065014579,0.43638877319491487,1.5255879786725397,0.05774207160598996,2.9338010175002673,0.8751009490597159,0.02711590140569785,2.23749942017219,0.635997675030614,COMPLETE
1719,1719,25.01191972563578,2026-03-04 06:56:55.900053,2026-03-04 07:09:03.926154,0 days 00:12:08.026101,0.48057842012143687,0.5876035671327017,0.04626864420237584,1.1834122411611119,0.43131601006962944,0.4851201741452862,1.3510226617080958,0.03687898393170038,3.395599604863458,0.8904526873042333,0.05929888588308318,1.1990921301647506,0.5206060689080663,COMPLETE
338,338,25.016652971779386,2026-03-01 22:44:39.301636,2026-03-01 22:56:36.373250,0 days 00:11:57.071614,0.43678977770456306,0.9389225706329196,0.471843471914586,0.7711081300467526,0.5199773181953825,0.5326319576710621,1.1262517962023697,0.02087560725574538,5.1772770882447094,0.8783606883631377,0.05548706573026706,3.1467684398107494,0.851351848569007,COMPLETE
1059,1059,25.01873787880372,2026-03-03 04:06:57.150831,2026-03-03 04:19:08.155008,0 days 00:12:11.004177,0.47097242891995605,0.6719572432913835,0.08723994775361824,1.2359469635845999,0.49325843122194535,0.4283432892076201,1.2069018629110302,0.0001963600082867409,3.12700527529252,0.7285788133582772,0.12540323080993368,1.0068765126517172,0.5315926148734107,COMPLETE
1576,1576,25.028633463231994,2026-03-04 01:02:33.588539,2026-03-04 01:14:37.916407,0 days 00:12:04.327868,0.23691838675743165,0.43567650643123657,0.11501205569585236,0.6853375660300528,0.47385887455417947,0.4091936108994737,1.3745124637358506,0.06340134026967528,3.4491184895312657,0.9460164230466009,0.042316144704393086,1.0039633330511166,0.8977574934146639,COMPLETE
1843,1843,25.033839917050148,2026-03-04 11:57:19.795800,2026-03-04 12:09:29.620478,0 days 00:12:09.824678,0.16299620233754353,0.7183861494931593,0.06650997835174785,1.5023150671194379,0.4130937707940952,0.4875665436604845,1.1766738818192122,0.056325361897181764,2.1464813914100977,0.9096664824138743,0.08696519399903418,1.5970879157400153,0.8574599195451384,COMPLETE
1496,1496,25.04078585211069,2026-03-03 21:51:48.990926,2026-03-03 22:04:10.600419,0 days 00:12:21.609493,0.40777661001253723,0.5055276857551032,0.0030082940116578456,0.8601359794340184,0.5026500555987073,0.5639776448863455,1.5745142246775736,0.002315230148415966,3.0139556284313898,0.9049222304636502,0.06256254135916076,1.4479072124492074,0.3269666312582591,COMPLETE
534,534,25.06946683706335,2026-03-02 06:39:54.426446,2026-03-02 06:51:44.121085,0 days 00:11:49.694639,0.2534781430623434,0.5470208105112371,0.12499535746378086,1.3301694678676228,0.45683818779300805,0.46729337630337786,1.293046517711329,0.06010122905594609,3.93185773938023,0.9694940291291955,0.031775133091744845,2.734618631476265,0.81542909793908,COMPLETE
763,763,25.101047077476224,2026-03-02 15:38:54.527608,2026-03-02 15:50:35.998584,0 days 00:11:41.470976,0.21652930197104375,0.6516060261245219,0.03235914097725755,0.9892171647110027,0.4467914791233498,0.4474162362813806,1.5743621036858757,0.06491468878562048,2.9737202096877624,0.8203017609049351,0.09558354926897028,2.193203881648386,0.8283619600846013,COMPLETE
1135,1135,25.107877843888627,2026-03-03 07:11:58.189895,2026-03-03 07:24:14.521997,0 days 00:12:16.332102,0.4817242227793072,0.6798314834275259,0.17378781421390566,1.1715100477490539,0.7740586537578876,0.4371724308199959,1.3710431294135954,0.018899683713044572,2.761864756765185,0.8809398292255155,0.031082565292905817,1.8442063018489505,0.842004237854491,COMPLETE
685,685,25.113529275105076,2026-03-02 12:36:27.267844,2026-03-02 12:47:55.163599,0 days 00:11:27.895755,0.4878426992114844,0.7228858768581311,0.04763680622219841,1.5513399230631875,0.4061977544483812,0.47387239860360997,1.2277721583223835,0.025094486799130154,2.9965771029484576,0.8438151666378898,0.10748846377011459,2.22518334696845,0.7914176207854949,COMPLETE
757,757,25.137036622958714,2026-03-02 15:26:01.064549,2026-03-02 15:37:40.820750,0 days 00:11:39.756201,0.4800443987556611,0.6278071024840337,0.08420997723142097,2.0301425066412127,0.4116508801660973,0.4051238932111856,1.013571059555364,0.00025826473736702683,3.235921377783317,0.8970290693173171,0.09175307372194255,1.8998990901715884,0.8434254344819959,COMPLETE
1723,1723,25.137844736226814,2026-03-04 07:07:40.700463,2026-03-04 07:19:47.614710,0 days 00:12:06.914247,0.3486983152122857,0.7093729236330198,0.026647174890362984,0.9055643409768696,0.4640246662437401,0.39030116731677766,1.8643687098619313,0.09646232500436146,1.8047879850887703,0.854839994350324,0.028155791067984014,1.4072759624303617,0.17176456147096128,COMPLETE
1873,1873,25.146264765596623,2026-03-04 13:12:15.397202,2026-03-04 13:23:50.077283,0 days 00:11:34.680081,0.4809333875021436,0.713215330438155,0.04684702555882292,1.4045722429807546,0.4646820247541428,0.5218108466127105,1.1794269082098823,0.051476537670917956,2.323026893134881,0.8683003497287698,0.06717778270876114,2.014597648785316,0.8665842276211089,COMPLETE
1759,1759,25.151552296638705,2026-03-04 08:35:27.053038,2026-03-04 08:47:33.888572,0 days 00:12:06.835534,0.4845169550839185,0.6794864790074765,0.07390161438558186,1.1703945465603278,0.43296862249562207,0.4903136793231683,1.5413945726250207,0.06827180046397863,1.6645788417054121,0.8914961788253679,0.07893824091230807,1.0040094302766334,0.826307631355758,COMPLETE
526,526,25.15435079725407,2026-03-02 06:22:18.633041,2026-03-02 06:34:09.407010,0 days 00:11:50.773969,0.2249938239775562,0.6133387937843686,0.08650452508141729,1.0279548673933636,0.011303662664476966,0.35802793150201384,1.1530062597244475,0.031369652059059325,7.1221440191349705,0.9981347027892615,0.07484582244188384,2.3943977414017605,0.9721151030875436,COMPLETE
848,848,25.154517727522247,2026-03-02 19:11:40.309169,2026-03-02 19:24:53.972652,0 days 00:13:13.663483,0.4887945117140403,0.5632256060703325,0.12073249009376359,1.424863047810937,0.42085563346038596,0.5144540411013743,1.4624839042414604,0.04598232750412082,2.6554820912130843,0.8734070365626806,0.13723341232104766,2.5588541689907327,0.7951636458101161,COMPLETE
1045,1045,25.172772782259145,2026-03-03 03:30:48.120291,2026-03-03 03:42:52.892144,0 days 00:12:04.771853,0.4841220760580703,0.6313395974852232,0.05162179171655376,0.9285298578283832,0.06444377781698202,0.5062149470031128,1.9870381748047632,0.019864249271451424,2.299308723892812,0.7760880670458751,0.06011713395024336,1.3884909059963917,0.9241675248823115,COMPLETE
1817,1817,25.193051415386044,2026-03-04 10:49:49.988392,2026-03-04 11:01:58.694015,0 days 00:12:08.705623,0.2862808866711108,0.668369597046583,0.030359110917860734,2.25118185785848,0.4927587781843252,0.49799718285857253,1.434291219641972,0.052383159567370094,2.3197610204579826,0.8666406923920283,0.06499917549022804,1.8712008531890445,0.05604765958916555,COMPLETE
980,980,25.195337665221775,2026-03-03 00:51:43.215860,2026-03-03 01:03:45.021857,0 days 00:12:01.805997,0.4771322517820703,0.5756154866179918,0.027846489691796903,1.227718460201076,0.14116638601798098,0.4392740345939289,1.2374095815634052,0.08455103339683377,2.3590127924298487,0.7693842650549778,0.07431636905324882,1.0111344408637595,0.9353478241003369,COMPLETE
837,837,25.19991417326416,2026-03-02 18:42:11.158735,2026-03-02 18:56:40.739189,0 days 00:14:29.580454,0.4791913253865702,0.7333895848882035,0.04929159127668068,1.7859878140578949,0.8062004086550303,0.4782295970098574,1.255618891201886,0.13116236998235314,2.4755315301981655,0.8285067696786281,0.1816261082120814,2.3385354403733296,0.8666808823180967,COMPLETE
1711,1711,25.200484351971454,2026-03-04 06:35:23.860917,2026-03-04 06:47:44.737178,0 days 00:12:20.876261,0.4921849411562803,0.6373444806160363,0.1522318980388727,0.5007267467395791,0.45687367807724893,0.51183494211429,1.3839212497695281,0.0873636568170506,1.7220786895324145,0.6760820212279453,0.16607045402488282,2.3832593307891208,0.9007619687064765,COMPLETE
162,162,25.200825765737406,2026-03-01 15:45:06.227353,2026-03-01 15:54:24.547612,0 days 00:09:18.320259,0.0367280065034899,0.723826842526495,0.03292278751063396,5.982401527642656,0.45921281519189383,0.12305921823480792,4.168133805094571,0.21198169052154606,2.0277283695173423,0.07429925129315723,0.049537164287879645,1.7208964246142568,0.6462758519374284,COMPLETE
1561,1561,25.212058600770845,2026-03-04 00:25:54.285653,2026-03-04 00:38:00.153063,0 days 00:12:05.867410,0.42889786178897943,0.3080479191440911,0.03566259903457088,1.556412212278058,0.2443662053181618,0.3518886987678312,1.6202597365074882,0.048746979335075,2.2543221534914983,0.9690693760761012,0.10108341323584523,1.8550115937528782,0.8868858052274512,COMPLETE
1892,1892,25.218090487159266,2026-03-04 13:52:11.821268,2026-03-04 14:06:11.639356,0 days 00:13:59.818088,0.4764475401462701,0.5215775425904989,0.02587809486499682,0.8368065522521477,0.3663719134991467,0.5054313223550303,1.3640019601520192,0.11801192881428671,2.578557674603156,0.9454105076466143,0.08909478734538218,2.4077252941377703,0.8482150312171235,COMPLETE
830,830,25.218149114872045,2026-03-02 18:19:23.489655,2026-03-02 18:35:04.706673,0 days 00:15:41.217018,0.35852931400134197,0.6759195946032404,0.09039571996691656,1.2452844174135829,0.4791832772930289,0.5443299660603762,1.5529344600808954,0.05170355279950854,2.0623592700588977,0.7754932302392727,0.034986124568490894,1.2399593122260866,0.8470299988326304,COMPLETE
1139,1139,25.219037390423654,2026-03-03 07:23:57.519631,2026-03-03 07:36:12.060485,0 days 00:12:14.540854,0.47167982599926456,0.5961808574640391,0.06910682222721244,1.5842436104363797,0.5034968755033378,0.46908356478379853,1.529601182583097,0.034474316284717366,2.2491723154284444,0.7930463596858333,0.03392013734463629,1.1471043010525772,0.31674112281438194,COMPLETE
611,611,25.237700414961754,2026-03-02 09:40:01.943980,2026-03-02 09:52:04.011460,0 days 00:12:02.067480,0.4944485142043884,0.6590228803384718,0.023224066477721204,1.684341485076923,0.42520779686629573,0.5037452175928664,1.0273843009620607,0.020930092083667133,2.8726920284449693,0.8316318980976223,0.15076573688993605,1.7776229131636514,0.860885559579778,COMPLETE
179,179,25.2573371141436,2026-03-01 16:16:14.754778,2026-03-01 16:28:13.274222,0 days 00:11:58.519444,0.24755736771013132,0.6521919415057186,0.07792685209779401,7.02242166167791,0.7428644709259054,0.1439400975328613,3.766844395047038,0.15402195254949877,1.9925352729088677,0.19682054586398703,0.005000622104359365,2.606590151011376,0.6401972943870673,COMPLETE
