year,t,infections,cins,cancers,cancer_deaths,reinfections,reactivations,n_susceptible,n_infectious,n_inactive,n_normal,n_cin,n_cancerous,n_infected,n_abnormal,n_latent,n_precin,n_screened,n_cin_treated,n_cancer_treated,n_vaccinated,n_tx_vaccinated,hpv_incidence,cin_incidence,cancer_incidence,births,other_deaths,migration,asr_cancer_incidence,asr_cancer_mortality,new_vaccinated,cum_vaccinated,new_doses,cum_doses,new_txvx_doses,new_tx_vaccinated,cum_txvx_doses,cum_tx_vaccinated,new_screens,new_screened,new_cin_treatments,new_cin_treated,new_cancer_treatments,new_cancer_treated,cum_screens,cum_screened,cum_cin_treatments,cum_cin_treated,cum_cancer_treatments,cum_cancer_treated,cancer_mortality,n_alive,cdr,cbr,hpv_prevalence,precin_prevalence,cin_prevalence,Seed
1999,19,25289240.5,373707.2422,7481.457886,5709.532959,21931106,0,205677088,18692056,56279.69531,57838108,621073.5,56279.69531,18748336,677353.125,0,7456060,0,0,0,0,0,0.03073901,0.012984881,25.49485066,691331.7339,667227.875,228100.0961,19.6086741,14.08728624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.41935052,57838108,0.011536129,0.011952876,0.323178898,0.063399162,0.021124047,25
2000,20,24489005,361556.8984,7228.325562,6215.796875,21219103,0,207589920,18144898,56335.94531,58070932,588953.875,56335.94531,18201232,645289.8125,0,7242417,0,0,0,0,0,0.029492045,0.012498821,24.53615266,672487.4596,666215.375,246381.8547,18.53460834,15.14863939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.05890906,58070932,0.011472442,0.011580449,0.31246094,0.061342658,0.019953558,25
2001,21,23957231.5,344175.1641,6497.055542,5568.903931,20617267,0,209267056,17727004,56279.69531,58318732,567747,56279.69531,17783286,624026.6875,0,7058811.5,0,0,0,0,0,0.028620405,0.011841711,21.96723693,662924.6935,643855.375,252569.5269,17.3123434,12.92230395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.79329613,58318732,0.011040284,0.011367269,0.303967583,0.059553162,0.019159672,25
2002,22,23594690,312364.8984,7565.835083,6862.689453,20177436.5,0,210734384,17362608,55885.9375,58577204,531071,55885.9375,17418494,586956.875,0,6899591.5,0,0,0,0,0,0.02799103,0.010690924,25.48024048,664612.2405,653952.5625,270570.0277,19.03368485,16.08175812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0687663,58577204,0.011163943,0.011345919,0.296405544,0.057982029,0.017851825,25
2003,23,23697687,319452.6016,7003.319336,6131.419678,20176001,0,211989072,17228306,55773.43359,58865524,526486.5,55773.43359,17284080,582259.875,0,6829192.5,0,0,0,0,0,0.027946826,0.01087984,23.47539317,688237.8978,668915.4375,294195.685,16.89820544,14.01287272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.51439967,58865524,0.01136345,0.011691697,0.292672261,0.05712249,0.017615096,25
2004,24,23483058,325134.0078,6412.678711,6862.689819,19905403,0,213458656,16942548,54226.51563,59169128,508626.625,54226.51563,16996776,562853.125,0,6687496,0,0,0,0,0,0.027503052,0.011014253,21.39428897,707082.1721,635389.5,259882.2303,16.17137639,15.55036725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.85429139,59169128,0.010738531,0.011950187,0.286341012,0.055677142,0.016938404,25
2005,25,23386643,315824.3906,6975.193604,5315.772339,19749811.5,0,215174880,16756272,55154.66406,59588200,495323.125,55154.66406,16811426,550477.75,0,6627137,0,0,0,0,0,0.02717167,0.010619724,23.11229259,713269.8442,638258.375,370979.0712,18.15440088,12.16733296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.58167158,59588200,0.010711154,0.011969985,0.281201177,0.054797374,0.016382584,25
2006,26,23559166.5,306880.3828,6525.181396,6440.803467,19750402,0,216868896,16702383,54479.64453,60056784,485394.75,54479.64453,16756863,539874.375,0,6604664.5,0,0,0,0,0,0.027158305,0.010236179,21.45672593,737458.0172,637105.25,389260.8298,16.60600543,14.82142394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.14139256,60056784,0.010608381,0.012279346,0.278109847,0.054198131,0.015932672,25
2007,27,23946909,310902.3828,5793.911133,6300.173706,19965424,0,218574448,16696194,53017.10547,60541900,483875.9375,53017.10547,16749213,536893.0625,0,6637965.5,0,0,0,0,0,0.027389877,0.010290094,18.90678519,761646.1901,586900.625,331040.46,13.25132543,14.15624061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.52332283,60541900,0.009694123,0.01258048,0.275779155,0.054059267,0.015762648,25
2008,28,24282280.5,312252.4219,6187.672119,5653.281494,20174679,0,220382656,16703142,52454.58594,61057640,483285.3125,52454.58594,16755596,535739.875,0,6629696.5,0,0,0,0,0,0.027545589,0.010251674,20.03163092,781334.2379,615814,375760.4542,15.2650713,12.92421138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.27059801,61057640,0.010085781,0.012796666,0.273563505,0.053565579,0.015619091,25
2009,29,24563087.5,308202.2813,6047.043091,6243.922607,20389926.5,0,221875296,16800232,51357.67969,61540080,492707.4375,51357.67969,16851590,544065.125,0,6714018,0,0,0,0,0,0.027676681,0.010046454,19.43195541,780209.2066,599107.25,324852.7879,15.58188304,13.96159774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.03156135,61540080,0.009735237,0.012678066,0.27299659,0.053849267,0.015806889,25
2010,30,25014480,322208.9375,6103.294678,6131.419678,20822219.5,0,223459056,16835530,50204.52344,62035500,488235.4375,50204.52344,16885736,538440,0,6716971,0,0,0,0,0,0.027985529,0.010421403,19.46450102,793990.84,602341.75,331884.2335,15.18100669,13.90885533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.52293827,62035500,0.00970963,0.012798975,0.271385416,0.053468453,0.015545813,25
2011,31,25180449,314614.9609,5934.540039,6637.683228,20954494.5,0,225351360,16906520,48770.10938,62568832,474285.0625,48770.10938,16955288,523055.1563,0,6767991,0,0,0,0,0,0.027934654,0.010090976,18.77818864,796803.4182,575397.25,339759.4526,15.16199184,14.42608597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9707263,62568832,0.009196228,0.01273483,0.270206738,0.053456034,0.014984298,25
2012,32,25214004.5,341362.5781,5962.666382,6018.916382,21045003.5,0,227209056,16910120,47954.46094,63066636,482919.6875,47954.46094,16958076,530874.125,0,6728924,0,0,0,0,0,0.027743177,0.010869438,18.72656173,800178.5121,603888.625,327102.8505,14.99375652,12.9818637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.87479562,63066636,0.009575406,0.012687826,0.268130997,0.052753294,0.015143939,25
2013,33,25244098,314586.8438,6131.420654,5118.891479,21109524.5,0,228771728,16935744,48376.35156,63490656,460925.3125,48376.35156,16984118,509301.625,0,6734971,0,0,0,0,0,0.027586558,0.009945536,19.13467377,769240.1514,625433,304883.4823,15.33115176,10.94174799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.95073533,63490656,0.009850788,0.012115801,0.266743881,0.05246631,0.014362675,25
2014,34,25265698.5,332249.8359,5456.401978,5934.539185,21162090.5,0,230594288,16903960,47307.57031,63944672,469503.6875,47307.57031,16951268,516811.2188,0,6714861.5,0,0,0,0,0,0.027391939,0.010435124,16.91290731,763052.4792,623014.125,335259.3274,13.99055169,11.96131514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3680285,63944672,0.009743019,0.011933011,0.264352908,0.051958022,0.014531637,25
2015,35,25129850,324008.9844,5850.162842,5456.401367,21010156.5,0,232656464,16896564,47223.19141,64456660,466184.8125,47223.19141,16943788,513408.0313,0,6709433.5,0,0,0,0,0,0.027003172,0.010099025,17.99930767,761646.1901,656258.875,433418.3083,14.32075889,11.17132745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.76345817,64456660,0.010181397,0.011816408,0.262138373,0.051532732,0.014322388,25
2016,36,25216535.5,330309.1641,5878.288818,5231.394653,21124066,0,234796560,16873556,47138.8125,64980620,472541.25,47138.8125,16920696,519680.0625,0,6665023,0,0,0,0,0,0.026849345,0.010223313,17.95730284,758552.354,639608.375,431730.7614,14.92492488,11.22785211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.95815677,64980620,0.009843064,0.011673517,0.259670591,0.050828454,0.014414679,25
2017,37,25189281.5,309186.6875,5709.533936,5118.891724,21072285.5,0,236843824,16900078,47166.9375,65492340,456228.3125,47166.9375,16947246,503395.1875,0,6685357.5,0,0,0,0,0,0.026588493,0.00949464,17.31557483,740833.1111,673443.75,467450.5052,14.03303431,10.92545867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.50213105,65492340,0.010282787,0.011311752,0.258046636,0.050615101,0.013816489,25
2018,38,25256614.5,334443.6484,5147.018188,5062.639648,21192016.5,0,238595776,16934870,46660.67578,65918140,463006.625,46660.67578,16981530,509667.25,0,6696158,0,0,0,0,0,0.026463811,0.010207752,15.51239327,718613.7429,669168.5625,401354.9163,12.5982512,10.62476834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.23666102,65918140,0.010151509,0.010901608,0.256907583,0.050382358,0.013934776,25
2019,39,25093738.5,307555.3828,5259.521362,5597.029663,21113827,0,240147488,16897968,45845.02734,66298084,443571.6875,45845.02734,16943814,489416.7188,0,6683923,0,0,0,0,0,0.026123257,0.009330132,15.76529114,700613.2421,695297.375,398823.5959,12.44699176,12.04793426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.75394115,66298084,0.010487443,0.010567624,0.254878678,0.050018518,0.01327771,25
2020,40,25107350.5,336187.4297,5034.515381,5062.639893,21105501.5,0,241431136,16931156,45395.01563,66642456,458534.5938,45395.01563,16976552,503929.625,0,6684964,0,0,0,0,0,0.02599846,0.010154004,15.01854434,674737.5222,758664.8125,451418.8091,12.55943905,11.02184905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.08201917,66642456,0.011384106,0.01012474,0.254059604,0.049787639,0.013660121,25
2021,41,24906251.5,319143.2109,5287.647339,5456.400635,20837661,0,242232736,16888520,44748.12109,66807584,461178.4375,44748.12109,16933268,505926.5625,0,6661225.5,0,0,0,0,0,0.025704878,0.009619134,15.73967461,680925.1943,740270.5,245256.8234,13.13748681,11.56776901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.22039471,66807584,0.011080636,0.010192334,0.252793455,0.049505028,0.01370958,25
2022,42,25262970.5,330365.3984,5343.898926,5681.407227,21035806,0,243894400,17058708,43960.60156,67290024,463091,43960.60156,17102670,507051.5938,0,6749821.5,0,0,0,0,0,0.025895398,0.009887596,15.79575461,673612.4909,701794.5,542827.6023,13.64970283,12.32515039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.77158481,67290024,0.010429399,0.010010585,0.253510208,0.049813893,0.013670504,25
2023,43,25753202.5,316780.6563,4697.005859,5850.161987,21425882.5,0,245595440,17153182,42273.05078,67814272,457634.5938,42273.05078,17195454,499907.6563,0,6785654,0,0,0,0,0,0.026215066,0.009406088,13.77678875,673049.9752,709304.0625,588672.6277,11.7565834,12.76629781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.13786178,67814272,0.01045951,0.009924902,0.25294354,0.049695889,0.013406259,25
2024,44,25850969,329212.25,5287.647095,5793.90979,21616800.5,0,247296208,17189128,41429.28125,68297128,465987.9688,41429.28125,17230556,507417.1875,0,6768638,0,0,0,0,0,0.026133608,0.009708078,15.39984034,669112.3657,748314.5,591203.9482,12.67183903,12.08212998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.85395322,68297128,0.010956749,0.009797079,0.251681564,0.049223371,0.013555163,25
2025,45,25862978,332812.3438,4837.634644,5062.639893,21682362.5,0,249030736,17256068,40782.38281,68737496,480135.1875,40782.38281,17296848,520917.625,0,6816648.5,0,0,0,0,0,0.02596364,0.009756189,14.00090581,666299.7874,728232.6875,529889.7423,12.36313007,10.76237789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.63483417,68737496,0.010594402,0.009693396,0.251043012,0.049263093,0.013879515,25
2026,46,26008528,344400.1719,5400.150269,5231.394653,21796834,0,250455856,17390396,40473,69131680,474594.4375,40473,17430868,515067.4375,0,6859990,0,0,0,0,0,0.02596119,0.010037929,15.54268306,664893.4983,747245.75,502888.9911,13.20752701,11.2093591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.03945224,69131680,0.010809021,0.009617783,0.251554656,0.049303531,0.013643858,25
2027,47,26116222.5,310677.3594,5681.408081,4668.879272,21832189,0,251895056,17456968,40923.01172,69504992,457240.8438,40923.01172,17497892,498163.8438,0,6896047.5,0,0,0,0,0,0.025919745,0.009002423,16.26664619,664049.7248,726910.75,459575.2861,13.53040567,9.423277509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.35199383,69504992,0.010458396,0.009553986,0.251161355,0.049303044,0.013076108,25
2028,48,26423384,322855.8203,4950.138184,4359.496033,22033681.5,0,252989440,17600354,40923.01172,69866624,459490.9063,40923.01172,17641278,500413.9063,0,6946393,0,0,0,0,0,0.026111153,0.009308672,14.10219242,663768.467,744433.125,470263.0834,12.23848394,9.078609101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4050803,69866624,0.010655061,0.009500509,0.251913618,0.049415438,0.013074955,25
2029,49,26699748,334893.6719,5062.640808,4612.627686,22238128,0,254112784,17715614,41063.64063,70203368,472260,41063.64063,17756676,513323.625,0,7002532.5,0,0,0,0,0,0.026267616,0.009615213,14.35771877,664893.4983,764711.875,464919.1847,12.92958553,9.972714844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0662588,70203368,0.010892809,0.009470963,0.252347067,0.049590444,0.013377779,25
2030,50,26973973.5,333768.6328,4837.634766,4781.382446,22498627.5,0,255188864,17822294,40754.25781,70521544,468688.0313,40754.25781,17863048,509442.25,0,7041373.5,0,0,0,0,0,0.0264255,0.00954001,13.66018408,666299.7874,762771.125,441293.5274,12.27387265,10.20868617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.48582324,70521544,0.010816143,0.009448174,0.252721268,0.049650242,0.013219281,25
2031,51,27094409.5,348253.4141,5259.521362,4837.633789,22586240,0,256197456,17955668,40923.01172,70832560,466184.8438,40923.01172,17996592,507107.8438,0,7099284.5,0,0,0,0,0,0.026438992,0.009911738,14.7902568,668268.5922,751183.375,420199.1906,13.1193166,10.50532071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.58823298,70832560,0.010605058,0.009434483,0.253494551,0.049852229,0.013094477,25
2032,52,27277845.5,370838.3984,5118.892456,4781.382446,22791671,0,257161888,18094242,40866.75781,71122400,483679.0625,40866.75781,18135112,524545.8125,0,7131320,0,0,0,0,0,0.026518165,0.010518892,14.33970871,670799.9126,775005.875,417667.8701,12.20965445,10.08214708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.37891532,71122400,0.01089679,0.009431627,0.254409891,0.049885848,0.013533954,25
2033,53,27377551.5,353512.9297,5653.282471,4697.005188,22853743.5,0,258196352,18188830,41401.15234,71398936,495857.5313,41401.15234,18230230,537258.6875,0,7145045,0,0,0,0,0,0.026508461,0.009994371,15.77998187,673893.7487,790278.1875,419355.4171,14.59411475,10.10205405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.09559576,71398936,0.011068487,0.009438428,0.254749314,0.049802277,0.013824872,25
2034,54,27324900,342403.25,5990.791748,4865.759766,22844069.5,0,259186112,18207478,42076.17188,71664352,473975.6875,42076.17188,18249554,516051.8438,0,7164002,0,0,0,0,0,0.026356447,0.009642137,16.66746175,679237.6474,780321.625,396011.0176,14.5126886,10.62760377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.52159128,71664352,0.01088856,0.009478041,0.254066038,0.049770597,0.013171438,25
2035,55,27177802.5,330871.6719,5259.521606,4865.759766,22775836,0,260222816,18258752,42188.67188,71916272,471275.5938,42188.67188,18300940,513464.25,0,7188527.5,0,0,0,0,0,0.026110126,0.009286932,14.58678887,684862.8039,795903.375,389260.8298,13.46281398,10.22371546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.47895618,71916272,0.011067083,0.009523058,0.253889023,0.049783514,0.01305511,25
2036,56,27286367,337874.9922,5653.282349,5062.640259,22911711,0,261245760,18287748,42273.05078,72159656,474144.4063,42273.05078,18330020,516417.4688,0,7157533,0,0,0,0,0,0.02611178,0.00945624,15.63310586,691050.476,774837.125,355509.8908,13.59151071,11.03310344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.98344809,72159656,0.010737816,0.009576688,0.253434523,0.049424305,0.013096277,25
2037,57,27165566,349997.1875,5540.779175,4668.879272,22775105,0,262110912,18262718,42582.4375,72388920,482188.375,42582.4375,18305298,524770.8125,0,7167546,0,0,0,0,0,0.025910373,0.009769938,15.2792189,696956.8904,809206.875,369854.0399,13.42757241,10.17732539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.85977245,72388920,0.011178601,0.00962795,0.252286096,0.049354998,0.013281202,25
2038,58,26882143.5,325977.7813,5372.024414,4809.508484,22614084.5,0,263189808,18223312,42948.07031,72605552,474397.5625,42948.07031,18266260,517345.625,0,7154721,0,0,0,0,0,0.02553494,0.009074593,14.77719606,703425.8203,839273.3125,381666.8685,13.25476104,10.22446213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.21423358,72605552,0.011559354,0.00968832,0.250990613,0.049144395,0.013034181,25
2039,59,26740474,354609.8359,5793.911499,4893.885254,22475143.5,0,264281648,18077312,43623.08984,72829800,478503.9375,43623.08984,18120934,522126.9688,0,7058502.5,0,0,0,0,0,0.025295432,0.009846777,15.89652317,710738.5238,823691.625,361135.0473,13.41455493,10.80330522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.41110583,72829800,0.011309816,0.009758897,0.248213122,0.04835745,0.013112827,25
2040,60,26483180.5,323558.9688,4781.383301,4922.011292,22320000,0,265399088,18132158,43116.82813,73054856,457747.0625,43116.82813,18175272,500863.9375,0,7096866.5,0,0,0,0,0,0.024946563,0.008953582,13.0810417,716363.6803,838513.875,366478.946,11.10477217,11.12955088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.44991013,73054856,0.011477866,0.009805832,0.248199216,0.048482323,0.012508417,25
2041,61,26231903.5,339450.0469,5456.4021,4725.13092,22159403.5,0,266553376,17967704,43426.21094,73259168,464722.3125,43426.21094,18011132,508148.5,0,6996541.5,0,0,0,0,0,0.024602862,0.009372707,14.89267591,723113.8681,847542.25,353822.3439,13.40143638,10.03535903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.88148004,73259168,0.011569095,0.009870626,0.24526219,0.047684292,0.012669091,25
2042,62,26047623.5,338831.2813,4978.263916,5540.778198,22028983.5,0,267540592,17897644,42638.6875,73463672,481288.375,42638.6875,17940284,523927.0625,0,6950723.5,0,0,0,0,0,0.02433988,0.009337913,13.5558141,727613.9933,875049.25,376041.712,11.61287017,11.79725098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.07004355,73463672,0.011911319,0.009904405,0.243625775,0.047262181,0.013090285,25
2043,63,25995423,337368.7344,4303.244751,5400.149414,21979848.5,0,268627648,17822718,41373.02734,73666760,480753.9688,41373.02734,17864088,522127,0,6916017.5,0,0,0,0,0,0.024192803,0.009275893,11.69046537,731551.6028,863152.125,356353.6643,10.01241836,11.20699902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.65391508,73666760,0.011716982,0.009930552,0.241937042,0.046918486,0.013045802,25
2044,64,25703926.5,312505.5313,5062.641113,5315.772156,21743986,0,269645248,17783708,40894.88672,73866624,462528.4688,40894.88672,17824602,503423.375,0,6895907.5,0,0,0,0,0,0.023831244,0.008568997,13.7232577,732676.6341,838373.25,329915.4287,11.86014066,11.44058153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3934622,73866624,0.011349825,0.009918913,0.240754309,0.046679946,0.012523836,25
2045,65,25591001.5,322462.0703,4725.131836,4950.136963,21656486.5,0,270543296,17722928,40304.24219,74056976,458956.5313,40304.24219,17763230,499260.7188,0,6841680.5,0,0,0,0,0,0.023647788,0.008822311,12.78119706,732395.3763,873193,353541.086,11.96766114,10.19665686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.37524062,74056976,0.011790827,0.00988962,0.239314768,0.04621545,0.012400978,25
2046,66,25536804,327215.3125,4697.005981,4443.873047,21595566.5,0,271425312,17649012,40163.61719,74243376,457606.5,40163.61719,17689176,497770.0938,0,6809983,0,0,0,0,0,0.023521023,0.008932733,12.67799766,731551.6028,890040.375,363666.3677,11.4422849,8.602155629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.98176069,74243376,0.011988145,0.009853426,0.237718339,0.045903419,0.012338182,25
2047,67,25458164,304714.6875,6272.049438,4837.633667,21513776.5,0,272204416,17555184,41288.64844,74411952,452431.3125,41288.64844,17596472,493720,0,6761691,0,0,0,0,0,0.023381476,0.008302431,16.8998685,729301.5402,891896.625,354666.1173,15.03833593,10.19399607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.02038846,74411952,0.011985932,0.009800866,0.235918875,0.04549737,0.012177093,25
2048,68,25218926,326399.6797,5597.030884,5259.520142,21236821,0,272964928,17518116,41401.15234,74575536,460390.9375,41401.15234,17559516,501792.0625,0,6742228,0,0,0,0,0,0.023097222,0.008880118,15.05580991,725363.9307,884190.125,347634.6717,13.46572276,10.53150275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.13217959,74575536,0.011856303,0.009726567,0.234904326,0.045290433,0.012370572,25
2049,69,24943432,315177.5,4753.257446,4275.118774,21063144.5,0,273799136,17375994,41626.15625,74720792,441040.375,41626.15625,17417620,482666.5313,0,6682939,0,0,0,0,0,0.022775302,0.00855802,12.76805477,720863.8055,908519,354666.1173,10.92215181,9.056385664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.47086715,74720792,0.012158851,0.009647433,0.232545635,0.044828641,0.01183386,25
2050,70,24644034,301283.3516,5540.778931,4893.885254,20883899,0,274661760,17251172,41823.03906,74848744,437609.0313,41823.03906,17292996,479432.0625,0,6641144,0,0,0,0,0,0.022431257,0.008170513,14.86648975,716082.4225,912850.375,350447.25,12.52709544,9.915112594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.11608802,74848744,0.012195934,0.00956706,0.230480447,0.044497278,0.011728347,25
2051,71,24454130,315064.9766,5287.647217,4781.382385,20661199.5,0,275389920,17172056,42019.91797,74970648,451728.1875,42019.91797,17214074,493748.0938,0,6599011.5,0,0,0,0,0,0.022199551,0.008537536,14.1709799,710176.0081,892206,325696.5614,12.99379243,10.00918876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.79976764,74970648,0.011900737,0.009472721,0.229050388,0.044163909,0.01209277,25
2052,72,24528972.5,299455.1797,4865.760498,4950.136841,20683953.5,0,275691424,17244676,41794.91406,75072008,448915.625,41794.91406,17286470,490710.5,0,6658019,0,0,0,0,0,0.022243141,0.008108157,13.03106301,704269.5938,918053.625,335821.8431,11.60147237,10.48062859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.24221029,75072008,0.012228974,0.009381254,0.229708469,0.0445275,0.012009032,25
2053,73,24542078.5,305136.5781,5343.899048,4781.382507,20634029,0,276137504,17182940,42048.04297,75165776,443290.4375,42048.04297,17224988,485338.5,0,6625421,0,0,0,0,0,0.022219074,0.008254043,14.30020949,698363.1795,958779.75,375760.4542,12.40599357,10.16244147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.78054133,75165776,0.012755536,0.009290973,0.22860058,0.04427405,0.011849066,25
2054,74,24490158.5,298752.0313,5512.653564,4837.633789,20585710,0,276399072,17219250,42441.80859,75242992,444696.75,42441.80859,17261692,487138.5625,0,6658244.5,0,0,0,0,0,0.022151086,0.008077868,14.74512688,692456.7652,941173,347353.4139,12.53759247,10.48969661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.92492585,75242992,0.012508447,0.00920294,0.228848555,0.044472835,0.011881165,25
2055,75,24306805.5,309214.8203,4950.138062,4978.262695,20479367.5,0,276906752,17096452,42188.67188,75313720,440281,42188.67188,17138642,482469.625,0,6580223.5,0,0,0,0,0,0.021944938,0.008355735,13.23410938,686550.3508,938022.875,346509.6404,11.96914505,10.19236842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.29430537,75313720,0.012454874,0.009115874,0.227003154,0.043930737,0.011757576,25
1980,0,32980601.5,144482.1294,84.37734604,0,9120093.711,0,197063280,21053808,84.37734985,56115772,108087.375,84.37734985,21053890,108171.75,0,10916543,0,0,0,0,0,0.041840115,0.005047017,0.293637217,739989.3376,725335.75,-17156.72733,0.202590287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56115772,0.012925702,0.013186833,0.375185215,0.094974956,0.003761482,26
1981,1,56993550,455525.125,478.1382904,0,29103011.5,0,174185776,27073850,562.515686,56007688,317061.9375,562.515686,27074414,317624.4375,0,13929799,0,0,0,0,0,0.081799948,0.016104429,1.67168341,718332.4851,705479,46688.79895,1.440925788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56007688,0.01259611,0.012825605,0.483395244,0.121752202,0.01108501,26
1982,2,70699694,808250.5469,984.402359,0,46870237,0,157311440,29722874,1546.917603,55847080,614070.125,1546.917603,29724424,615617.0625,0,15193575,0,0,0,0,0,0.11235625,0.029027974,3.459338814,710176.0081,702132,-12094.08648,3.162316082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55847080,0.012572403,0.012716439,0.532218945,0.133474047,0.02157818,26
1983,3,75210280,1027491.031,2475.06897,0,57047521,0,148765696,31217198,3993.860352,55709180,843267.125,3993.860352,31221190,847261,0,15824971,0,0,0,0,0,0.126390495,0.037384973,8.738620277,710738.5238,715604.25,-2250.0626,7.628454166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55709180,0.012845356,0.012758014,0.560360034,0.139661679,0.029768674,26
1984,4,74767582,1173182.563,2981.33313,0,60619691,0,146665536,32039962,6918.942871,55691656,1063126.375,6918.942871,32046882,1070045.25,0,16003316,0,0,0,0,0,0.127445725,0.043212603,10.57012007,717207.4538,673837.5,45563.76765,9.350304652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55691656,0.012099434,0.012878185,0.575309917,0.141811967,0.037683201,26
