year,t,infections,cins,cancers,cancer_deaths,reinfections,reactivations,n_susceptible,n_infectious,n_inactive,n_normal,n_cin,n_cancerous,n_infected,n_abnormal,n_latent,n_precin,n_screened,n_cin_treated,n_cancer_treated,n_vaccinated,n_tx_vaccinated,hpv_incidence,cin_incidence,cancer_incidence,births,other_deaths,migration,asr_cancer_incidence,asr_cancer_mortality,new_vaccinated,cum_vaccinated,new_doses,cum_doses,new_txvx_doses,new_tx_vaccinated,cum_txvx_doses,cum_tx_vaccinated,new_screens,new_screened,new_cin_treatments,new_cin_treated,new_cancer_treatments,new_cancer_treated,cum_screens,cum_screened,cum_cin_treatments,cum_cin_treated,cum_cancer_treatments,cum_cancer_treated,cancer_mortality,n_alive,cdr,cbr,hpv_prevalence,precin_prevalence,cin_prevalence,Seed
2022,42,19768120.5,232290.8164,4471.999512,4359.496155,16991544,0,249290048,16217523,40782.38281,67353848,377560.5,40782.38281,16258304,418342.875,0,6287827,0,0,0,5835143,0,0.019824418,0.006921416,13.1925369,673612.4909,685875.3125,523702.0702,10.88424686,9.388567927,677550.0781,5875757,1150625.719,11751232.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.84519455,67353848,0.010183164,0.010001099,0.240780942,0.046317486,0.011124767,21
2023,43,19582294.5,237100.3242,4809.508911,5906.413086,16903595,0,251709984,16275012,39235.46875,67874712,382398.125,39235.46875,16314245,421633.5938,0,6314463,0,0,0,6502709,0,0.019449263,0.007012086,14.08090171,673331.2331,696647.5,567859.5487,11.20382398,13.00174188,670518.6328,6546275.633,670518.6328,12421751.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.27249044,67874712,0.010263727,0.009920208,0.2397802,0.04616444,0.011182706,21
2024,44,19375963,214205.9336,4584.502686,4500.124878,16751153.25,0,253812112,16401972,38701.07813,68370704,357647.4375,38701.07813,16440672,396348.5313,0,6389024,0,0,0,7197668.5,0,0.019084947,0.006283232,13.32292694,669393.6235,734082.875,577984.8304,10.45888507,9.647433641,698925.6719,7245201.305,698925.6719,13120677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06302659,68370704,0.010736804,0.00979065,0.239897661,0.046365375,0.010381841,21
2025,45,19373207.5,238000.3398,4640.75415,3965.735413,16725220.5,0,255555904,16625853,38729.20313,68815976,368475.875,38729.20313,16664583,407205.0625,0,6512355.5,0,0,0,7898844.5,0,0.018952025,0.006938164,13.3998742,666299.7874,737064.25,529327.2267,10.77897051,7.691906265,704269.5625,7949470.867,704269.5625,13824946.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.43801082,68815976,0.010710656,0.009682342,0.241598739,0.04695749,0.010627615,21
2026,46,19375513.5,233584.5898,3825.106506,4668.879333,16754781.5,0,257126736,16881768,37407.28906,69213448,360263.125,37407.28906,16919176,397670.4375,0,6639990.5,0,0,0,8560025,0,0.018838486,0.006769505,10.98276259,664893.4983,725617,477294.529,8.489971995,9.656567461,666609.1484,8616080.016,666609.1484,14491555.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.39104625,69213448,0.010483757,0.009606421,0.243908785,0.047611222,0.010332887,21
2027,47,19531273,223571.8242,4528.251099,4387.621643,16852883.75,0,258498144,17146940,37069.77734,69587976,357844.3125,37069.77734,17184008,394914.0938,0,6809139.5,0,0,0,9225256,0,0.018889181,0.00644428,12.93274696,663768.467,733351.625,463231.6378,9.602778932,9.225706368,671924.9219,9288004.938,671924.9219,15163480.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.51785444,69587976,0.010538482,0.009538551,0.246406649,0.048566071,0.010209274,21
2028,48,19733919.5,234625.2578,3881.358093,4612.627808,17040286,0,259739616,17484982,35972.875,69954168,361697.5625,35972.875,17520954,397670.4375,0,6972381.5,0,0,0,9892822,0,0.018993945,0.006728721,11.02816856,664049.7248,742492.5,460700.3174,8.80487622,9.177893429,673049.9297,9961054.867,673049.9297,15836530.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.09255565,69954168,0.010613985,0.00949264,0.24994911,0.049476295,0.010266481,21
2029,49,19779850,257407.1328,4359.496399,4134.489807,17108153.5,0,260920896,17835458,35691.61719,70297600,382707.5,35691.61719,17871150,418399.125,0,7106259.5,0,0,0,10565056,0,0.01895196,0.007351629,12.32867204,664893.4983,769774.5,469700.5678,9.726151621,7.961392262,681768.9219,10642823.79,681768.9219,16518299.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.68056267,70297600,0.010950224,0.009458267,0.253713612,0.05019066,0.010812069,21
2030,50,20086982.5,250994.4531,3853.232361,4246.992859,17413908.5,0,261990240,18136350,34847.83984,70616208,381891.8438,34847.83984,18171196,416739.75,0,7246382,0,0,0,11213328,0,0.019167682,0.007136852,10.84933712,666299.7874,788928.125,461544.0908,8.223265345,8.511711611,654486.9297,11297310.72,654486.9297,17172786.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.94630555,70616208,0.011172055,0.009435508,0.256829848,0.050958111,0.010742181,21
2031,51,20419740,233528.3516,4246.993408,4640.753845,17686223,0,262903488,18577500,34004.07031,70931928,371569.6875,34004.07031,18611504,405573.7813,0,7478477,0,0,0,11850545,0,0.019417525,0.006609864,11.9070638,667987.3344,780518.5,447762.4574,9.224231511,9.428788833,643799.125,11941109.84,643799.125,17816585.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.99863616,70931928,0.011003768,0.009417301,0.261906035,0.05236757,0.010407575,21
2032,52,20397182,244609.8906,4134.490234,3853.232117,17597936.5,0,263737984,18936608,34088.44531,71221648,377110.4375,34088.44531,18970698,411198.9375,0,7638568.5,0,0,0,12464614,0,0.019334703,0.006898126,11.54777044,670799.9126,779168.5,420199.1906,8.879730585,7.666654025,624954.8594,12566064.7,624954.8594,18441540.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.75197008,71221648,0.010940052,0.009418483,0.265882755,0.053286214,0.010522803,21
2033,53,20773926.5,256928.9961,4303.244812,5175.142822,17999459.5,0,264576416,19216236,32907.16406,71502344,383382.5,32907.16406,19249146,416289.6875,0,7763672,0,0,0,13058884,0,0.01962942,0.007219779,11.97431413,673893.7487,806000.5,429480.6988,9.579899272,10.44763351,601891.7188,13167956.42,601891.7188,19043432.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.38730462,71502344,0.011272365,0.009424778,0.268749735,0.053959049,0.010658335,21
2034,54,21011224.5,246859.9727,4359.496338,4359.495972,18206156,0,265336928,19611658,32569.65234,71782672,389345.1563,32569.65234,19644226,421914.8438,0,7968371,0,0,0,13653436,0,0.01979674,0.006911899,12.0855442,678956.3896,807603.6875,427230.6362,9.559631778,9.330358538,603298.0156,13771254.44,603298.0156,19646730.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.07464091,71782672,0.011250677,0.0094585,0.273208804,0.055175655,0.010783822,21
2035,55,21348058.5,245003.6719,4050.112915,3712.60321,18545662.5,0,266144416,19936144,32597.77734,72042224,381244.9688,32597.77734,19968742,413842.75,0,8126016,0,0,0,14227004,0,0.020053078,0.006835293,11.19045522,684862.8039,798294,393479.6972,8.922371912,7.747843287,585578.7578,14356833.2,585578.7578,20232308.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.24868572,72042224,0.011080918,0.009506408,0.276728603,0.056079912,0.010524313,21
2036,56,21454233,283029.7266,3684.477661,3487.597168,18689131.5,0,266894816,20197208,32372.77148,72289264,403633.0625,32372.77148,20229584,436005.9063,0,8238294.5,0,0,0,14802964,0,0.02009615,0.007877085,10.14950827,690769.2182,800937.875,376604.2277,8.072618392,6.794070211,590078.875,14946912.07,590078.875,20822387.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.598608437,72289264,0.011079624,0.009555627,0.279394296,0.056683842,0.01110884,21
2037,57,21777202.5,266744.8906,3459.471313,4021.986816,18968533.5,0,267398272,20591702,31529,72519224,403689.3125,31529,20623228,435218.3438,0,8404434,0,0,0,15394000,0,0.020360269,0.007403088,9.503068006,696956.8904,818488.375,372385.3603,7.346730849,7.723192105,605548.0781,15552460.15,605548.0781,21427935.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.03872133,72519224,0.011286502,0.00961065,0.283948185,0.0576669,0.011079633,21
2038,58,22112910.5,263763.5547,3712.603455,3909.483643,19318417.5,0,267895824,20951288,30882.10547,72742600,405236.2188,30882.10547,20982172,436118.375,0,8586942,0,0,0,15974825,0,0.020635736,0.007301042,10.17118473,703707.0782,815872.625,358041.2112,7.582602307,7.425525531,594297.7656,16146757.91,594297.7656,22022233.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.70151083,72742600,0.011215885,0.009673934,0.28801951,0.058763037,0.011092615,21
2039,59,22422969.5,272370.0586,3768.855042,3712.603333,19588369,0,268354832,21255694,30403.96875,72969760,402901.7813,30403.96875,21286098,433305.7813,0,8704001,0,0,0,16552528,0,0.020889292,0.007517856,10.2967857,710457.266,829176.125,364510.1412,8.300749926,6.953149359,587828.8203,16734586.73,587828.8203,22610062.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.13468349,72969760,0.011363284,0.009736325,0.291294558,0.059400566,0.010998433,21
2040,60,22724225,263229.1719,3740.729126,3853.232239,19877755.5,0,268940960,21522214,29897.70703,73180368,400258,29897.70703,21552110,430155.75,0,8836108,0,0,0,17128826,0,0.021123804,0.007247651,10.19561211,716644.9381,810163.125,328790.3974,8.01460001,7.017564579,592610.2109,17327196.95,592610.2109,23202672.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.49369588,73180368,0.011070771,0.009792858,0.294098193,0.060159513,0.010900422,21
2041,61,23017549,278670.2344,4078.238464,3853.2323,20175578.5,0,269287776,21882000,29728.95313,73376560,419327.25,29728.95313,21911726,449056.25,0,9033016,0,0,0,17695420,0,0.021368914,0.00765982,11.09109716,722832.6103,887002.75,383073.1577,8.701237655,7.027474393,582766.1875,17909963.13,582766.1875,23785438.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.47070922,73376560,0.012088367,0.009851002,0.298215125,0.061365418,0.011394729,21
2042,62,23242892.5,278698.3672,3346.968018,3318.842407,20372347.5,0,269726528,22101294,29391.44531,73573856,425852.4375,29391.44531,22130688,455243.875,0,9116494,0,0,0,18258160,0,0.021543017,0.007645916,9.083400821,727895.2511,856542.5625,352978.5704,7.112009478,6.357731068,581641.1406,18491604.27,581641.1406,24367079.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.999891332,73573856,0.011641942,0.009893395,0.300396027,0.061804272,0.01154808,21
2043,63,23671191.5,292789.3828,3571.974426,3712.603333,20785486,0,270123936,22404940,29025.81055,73764912,435162.0625,29025.81055,22433968,464187.875,0,9254170,0,0,0,18819410,0,0.021907714,0.008018561,9.674878964,731270.345,896143.625,384479.4468,7.930941787,6.707089383,581641.1563,19073245.43,581641.1563,24948721.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.04788025,73764912,0.012148644,0.009913526,0.303734383,0.062614279,0.011777332,21
2044,64,23875525.5,291861.2188,2925.081177,3515.722961,21038562.5,0,270670720,22631804,28153.91016,73967296,429480.6563,28153.91016,22659958,457634.5938,0,9351541,0,0,0,19392614,0,0.022052187,0.007973813,7.904814219,732114.1185,874374.25,362822.5943,5.905171249,6.33043635,592047.6953,19665293.13,592047.6953,25540768.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.493756476,73967296,0.011821093,0.009897808,0.305970412,0.063131576,0.011597571,21
2045,65,24088409.5,291326.8281,3178.21344,3318.842529,21239774,0,271166848,22828148,27760.14844,74143264,439887.1875,27760.14844,22855910,467647.375,0,9411393,0,0,0,19951644,0,0.022208107,0.007947749,8.574149087,732114.1185,878874.375,351009.7656,6.882462396,6.321743083,580516.125,20245809.25,580516.125,26121284.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.946836312,74143264,0.011853732,0.009874317,0.307892407,0.063427379,0.011858347,21
2046,66,24389046,279514,3346.968079,2981.33313,21585917.5,0,271641600,22981352,27985.15625,74316664,431308.8125,27985.15625,23009334,459294,0,9491327,0,0,0,20514160,0,0.022445978,0.007609715,9.013089335,731832.8607,881630.75,347634.6717,6.953845446,5.67535916,586422.5313,20832231.78,586422.5313,26707707.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.022420901,74316664,0.011863164,0.009847493,0.309235517,0.063850144,0.011606019,21
2047,67,24588626.5,280189.0234,3178.21344,3121.961975,21826281.5,0,272129856,23146954,27591.39453,74480480,444049.8125,27591.39453,23174548,471641.25,0,9546509,0,0,0,21083900,0,0.022589056,0.007618577,8.545068279,729301.5402,886496.5,344259.5778,7.054483868,5.578112977,592891.4609,21425123.24,592891.4609,27300598.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.387606199,74480480,0.0119024,0.009791848,0.310778797,0.064120222,0.011930046,21
2048,68,24699357.5,295517.5781,3909.483765,3346.968201,21976445,0,272464288,23407796,27900.7793,74638680,455778.25,27900.7793,23435694,483679.0625,0,9657690,0,0,0,21642536,0,0.022662931,0.008025138,10.49473349,725363.9307,884218.25,338634.4213,8.19868088,6.00118052,579953.6016,22005076.84,579953.6016,27880552.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.977975828,74638680,0.011846649,0.009718338,0.313614817,0.064764962,0.012225889,21
2049,69,24781063.5,282298.4609,3375.093872,3712.603271,22054746.5,0,272921600,23520154,27366.38867,74772736,443206.0313,27366.38867,23547522,470572.4375,0,9713239,0,0,0,22212928,0,0.022699801,0.007655498,9.050669163,720863.8055,918953.625,361416.3051,7.143098744,7.048978079,598797.8906,22603874.73,598797.8906,28479350.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.948435368,74772736,0.012289956,0.009640731,0.314555214,0.065069928,0.01187632,21
2050,70,25095819.5,293745.6563,4106.364197,2671.949463,22359687.5,0,273144640,23760068,28463.29492,74890544,451109.375,28463.29492,23788534,479572.6875,0,9826979,0,0,0,22781206,0,0.02296935,0.007959868,11.00135648,716082.4225,920303.6875,349884.7343,8.456085866,4.876537721,598516.6406,23202391.38,598516.6406,29077867.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.152962745,74890544,0.01228865,0.00956172,0.317263926,0.065768473,0.012076458,21
2051,71,25263758,304405.3203,4078.238464,3065.710388,22539298,0,273318464,23982658,29110.1875,75002392,453809.4375,29110.1875,24011766,482919.6875,0,9940438,0,0,0,23364874,0,0.023108353,0.00824187,10.91643283,709894.7503,933297.75,359166.2425,8.22599205,5.592882491,615392.0859,23817783.46,615392.0859,29693259.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.199757002,75002392,0.012443573,0.009464961,0.319758575,0.066468425,0.012137895,21
2052,72,25450317,302099.0078,3656.351929,3093.836243,22735167,0,273559520,24133104,29194.56445,75100056,469953.625,29194.56445,24162296,499148.25,0,9956527,0,0,0,23940102,0,0.023258482,0.008178191,9.78148245,703988.336,914706.625,335540.5852,7.775330142,5.387833089,610048.2031,24427831.66,610048.2031,30303307.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.27017986,75100056,0.012179839,0.009374005,0.321346019,0.066537353,0.012562401,21
2053,73,25582985,284661.0156,2756.326721,3431.345459,22847557,0,273672000,24337690,28266.41406,75179112,462359.6875,28266.41406,24365954,490626.125,0,10048638,0,0,0,24517330,0,0.023370116,0.0077009,7.370106317,698644.4373,968595.625,374916.6807,5.907320217,5.922065523,613423.2969,25041254.96,613423.2969,30916730.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.168100816,75179112,0.01288384,0.009293066,0.323729416,0.067121576,0.012353639,21
2054,74,26014660,288458,3487.596924,3712.603027,23294503.5,0,273810944,24424596,27788.27539,75249240,467703.5938,27788.27539,24452388,495491.875,0,10083740,0,0,0,25100066,0,0.023752392,0.007803304,9.323616803,692456.7652,946882.5625,351009.7656,7.389164446,6.811848497,617360.9063,25658615.87,617360.9063,31534091.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.917772335,75249240,0.012583284,0.009202176,0.324582627,0.067343746,0.012494139,21
2055,75,26114309.5,306767.8906,3178.213318,3290.716431,23364030.5,0,273855104,24588430,27366.38867,75306320,486801,27366.38867,24615796,514167.4063,0,10115128,0,0,0,25679736,0,0.023839531,0.008301772,8.495276753,686269.093,964123.625,364510.1412,6.239127621,6.142675195,621579.7813,26280195.65,621579.7813,32155671.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.789564946,75306320,0.012802692,0.009113035,0.326512171,0.067544239,0.013002545,21
1980,0,33399421.5,142485.2002,112.5031319,0,9153254.18,0,152813264,21223290,112.5031281,56096560,100465.2813,112.5031281,21223404,100577.7891,0,10989277,0,0,0,0,0,0.054640907,0.004979178,0.391770874,739989.3376,710035.375,-33750.939,0.358923599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56096560,0.012657378,0.01319135,0.378334964,0.095669821,0.0034985,22
1981,1,57242713,483679.0391,703.1445389,0,29452811,0,135487728,27057170,815.6477661,55992944,344484.5625,815.6477661,27057986,345300.1875,0,13881928,0,0,0,0,0,0.105623428,0.017125635,2.459695281,718051.2272,716335.5,61595.46368,2.1863568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55992944,0.012793317,0.012823959,0.483224636,0.121398719,0.012050195,22
1982,2,70969900,792106.3906,1321.911774,0,47093020,0,122446576,29792428,2137.559082,55828628,606813.75,2137.559082,29794570,608951.25,0,15223446,0,0,0,0,0,0.144899723,0.028461046,4.648738849,709894.7503,708516.5,-9000.2504,3.880910528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55828628,0.012690917,0.012715604,0.533640698,0.133829857,0.021338085,22
1983,3,75023466,1056123.094,2334.440033,0,57117077,0,116150952,31279468,4415.74707,55701844,865908.375,4415.74707,31283882,870324.1875,0,15890560,0,0,0,0,0,0.161478371,0.038473045,8.24526856,711301.0394,686128.4375,-24188.17295,6.963350015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55701844,0.012317877,0.012769793,0.56155175,0.140292213,0.030579212,22
1984,4,74306852,1180495.219,2953.207336,28.12578201,60227730,0,114714368,32104846,7256.452148,55674756,1070523.5,7256.452148,32112106,1077779.875,0,16079510,0,0,0,0,0,0.161938851,0.043519553,10.47649182,717207.4538,673246.8125,41063.64245,9.4460259,0.095499354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099750427,55674756,0.012092497,0.012882094,0.576649963,0.142568302,0.037967007,22
1985,5,71193128,1187751.719,3909.484009,168.7546921,59787338,0,116264440,32330500,10940.92969,55721832,1227324.625,10940.92969,32341440,1238265.625,0,15899335,0,0,0,0,0,0.153084486,0.044066286,13.87811595,734645.4389,704607.0625,119253.3178,12.1565944,0.540511663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598822742,55721832,0.012645081,0.013184158,0.580212438,0.141046202,0.043551376,22
1986,6,66332264,1092377.219,4500.125366,168.7546959,57149674,0,119679408,32036588,15103.54492,55816572,1251006.625,15103.54492,32051694,1266110.125,0,15443980,0,0,0,0,0,0.1385624,0.040515745,15.95919388,741114.3689,713579.1875,147379.1003,13.4490053,0.444862015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598149365,55816572,0.012784361,0.013277676,0.573961941,0.136852589,0.044341807,22
1987,7,60587547,1040091.375,5793.911621,618.767189,53261199,0,123997704,31307228,20166.18555,55899200,1272888.5,20166.18555,31327396,1293054.625,0,14742944,0,0,0,0,0,0.122154574,0.038567239,20.530509,760802.4166,667931.0625,61032.94803,16.37741042,1.904681421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.191012721,55899200,0.011948848,0.013610256,0.560065761,0.130509416,0.04507212,22
1988,8,55088926,958048.4531,5962.666138,534.3898468,48906290,0,128728072,30351150,25228.82813,55999248,1249965.875,25228.82813,30376380,1275194.75,0,13983943,0,0,0,0,0,0.10698701,0.035491644,21.13044053,770083.9249,682556.5,66658.10453,17.3845606,1.48948593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.892074122,55999248,0.012188673,0.013751683,0.5419921,0.12377975,0.044256606,22
1989,9,49419893,832748.0938,6103.295166,1321.911774,43849048,0,133803648,28950742,29503.94727,56119944,1174223.25,29503.94727,28980246,1203727.25,0,13154456,0,0,0,0,0,0.092336595,0.030378987,21.37255359,767552.6044,660337.125,56251.565,17.24512442,3.727334459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.624300445,56119944,0.011766532,0.013677002,0.51587261,0.115042013,0.041076577,22
1990,10,44887876,785271.8281,6665.810547,1237.534439,40288606,0,137919600,27745492,34622.83594,56265340,1124412.5,34622.83594,27780116,1159035.25,0,12384233,0,0,0,0,0,0.08136602,0.028528455,23.29423828,783865.5583,671615.5625,75939.61275,19.05166058,3.336619679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.319442483,56265340,0.011936577,0.013931588,0.493118712,0.108063623,0.03924606,22
1991,11,40676884,684750.25,7003.320068,2278.188477,36588969,0,142157344,26341426,38616.69922,56463380,1038966.375,38616.69922,26380040,1077583,0,11496581,0,0,0,0,0,0.071534968,0.024704936,24.38694769,780209.2066,687872.25,135566.2717,19.31946923,6.686472432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.922450139,56463380,0.012182626,0.013817969,0.466522302,0.099949028,0.036130282,22
1992,12,37412999,597785.3438,7593.961182,2700.075317,33493644,0,145680512,25097396,42891.82031,56631312,970255,42891.82031,25140286,1013146.875,0,10768855,0,0,0,0,0,0.06420385,0.021446047,26.36674875,769521.4092,690628.5625,118972.06,20.5268344,7.189910109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.360904232,56631312,0.012195172,0.013588267,0.443171721,0.093336489,0.033637818,22
1993,13,34817832,564456.2578,7509.583984,3375.093994,31049709,0,148743376,23935042,46407.54688,56808452,908687.75,46407.54688,23981448,955095.1875,0,10102276,0,0,0,0,0,0.058519971,0.020184818,26.05081441,749552.1036,690487.9375,143160.2329,20.39741333,9.046614019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.68941286,56808452,0.012154669,0.013194376,0.42132889,0.087471397,0.031471794,22
1994,14,32421882,503817.1016,7256.45166,4865.759399,28917073,0,151182336,22920908,48376.35156,56938484,856514.375,48376.35156,22969286,904890.6875,0,9537453,0,0,0,0,0,0.053613873,0.017939547,25.115523,738020.5328,662868.375,82971.05838,19.47018875,13.39763035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.81287519,56938484,0.011641834,0.012961717,0.402555642,0.082387965,0.029595523,22
1995,15,30711412,478560.1406,8240.853638,4050.112305,27232280.5,0,153401888,21914848,51863.94531,57115220,799165.875,51863.94531,21966714,851029.875,0,8998450,0,0,0,0,0,0.050050577,0.016945978,28.4288532,721707.579,676087.5625,154129.2881,21.73265802,10.06838427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.94690593,57115220,0.011837257,0.012635994,0.383695414,0.077467318,0.027519956,22
1996,16,28881831.5,430943.2109,8072.098511,4303.244385,25569964,0,155421840,20953904,55182.78906,57266876,736136.0625,55182.78906,21009088,791318.8125,0,8480739,0,0,0,0,0,0.046457164,0.015189908,27.7856541,721988.8368,672009.25,130503.6308,21.28311746,11.23031581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.78447902,57266876,0.011734694,0.012607442,0.365899198,0.072842312,0.025291123,22
1997,17,27535702,403801.8203,8212.727783,5822.035889,24150119,0,157146144,20164076,56785.96094,57427060,702103.875,56785.96094,20220864,758889.75,0,8094769.5,0,0,0,0,0,0.043805882,0.014177217,28.19553115,716644.9381,679912.625,147097.8425,21.52542323,14.16347809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9490343,57427060,0.011839586,0.01247922,0.351124992,0.069341222,0.024057382,22
1998,18,26678824,376688.5547,7847.09314,6075.167847,23408272,0,158677088,19447010,57685.98438,57604436,649086.75,57685.98438,19504696,706772.75,0,7752787,0,0,0,0,0,0.042033201,0.013158087,26.85584498,707363.4299,664499.75,158910.6711,20.76698039,14.87028692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.75065158,57604436,0.011535566,0.012279669,0.337595702,0.066202032,0.022170536,22
1999,19,25603996.5,367125.7969,7734.589355,6047.042114,22285238.5,0,160203328,18830520,58304.75,57830656,615026.4375,58304.75,18888824,673331.1875,0,7500527.5,0,0,0,0,0,0.039955469,0.012756325,26.36495946,691050.476,699460.0625,260726.0038,19.96963661,14.54850561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.57171803,57830656,0.01209497,0.011949553,0.325614843,0.063790996,0.020922875,22
2000,20,24781570,332671.7188,8043.973267,5737.658325,21495972.5,0,161586864,18237094,59682.90625,58069156,560293.6875,59682.90625,18296778,619976.5625,0,7246326,0,0,0,0,0,0.038340942,0.011489371,27.30904253,672487.4596,656315.125,247788.1438,20.48055343,14.00346634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.43978483,58069156,0.011302302,0.011580803,0.31405819,0.061378271,0.018983335,22
2001,21,24292519,339703.1563,7031.444702,6553.30603,20917650,0,162756560,17772652,59120.39844,58303080,536893,59120.39844,17831772,596013.4375,0,7071778,0,0,0,0,0,0.037314193,0.011681957,23.78937888,662924.6935,655443.125,258757.199,18.28394325,15.60969847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1274401,58303080,0.011241998,0.01137032,0.304832129,0.059695192,0.018128358,22
2002,22,24033789,355397.3359,6890.816162,6665.80896,20649020.5,0,163901840,17388876,58248.5,58558580,534558.625,58248.5,17447126,592807.0625,0,6859175,0,0,0,0,0,0.036658815,0.012172132,23.22178048,664330.9827,673612.5,288851.7863,17.24641417,15.59725841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.41950662,58558580,0.011503225,0.011344725,0.296948389,0.057674665,0.017979124,22
2003,23,23741871.5,327496.5625,6693.935913,6637.683594,20323409,0,165042336,17068468,57348.47656,58848724,510567.3125,57348.47656,17125816,567915.75,0,6760988,0,0,0,0,0,0.035963305,0.011154772,22.45342252,688519.1556,669534.25,293633.1693,16.95227698,14.824792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22198874,58848724,0.011377209,0.011699815,0.29003973,0.056586984,0.017093043,22
2004,24,23453638,312899.3125,7059.570923,7059.569946,20009777,0,166300912,16831790,56364.07422,59167672,497348.1563,56364.07422,16888154,553712.25,0,6646544.5,0,0,0,0,0,0.035257831,0.010597074,23.55707937,706800.9142,634967.625,271132.5433,17.87585902,15.61664017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.51285284,59167672,0.010731665,0.011945728,0.284476124,0.055343039,0.016564853,22
