year,t,infections,cins,cancers,cancer_deaths,reinfections,reactivations,n_susceptible,n_infectious,n_inactive,n_normal,n_cin,n_cancerous,n_infected,n_abnormal,n_latent,n_precin,n_screened,n_cin_treated,n_cancer_treated,n_vaccinated,n_tx_vaccinated,hpv_incidence,cin_incidence,cancer_incidence,births,other_deaths,migration,asr_cancer_incidence,asr_cancer_mortality,new_vaccinated,cum_vaccinated,new_doses,cum_doses,new_txvx_doses,new_tx_vaccinated,cum_txvx_doses,cum_tx_vaccinated,new_screens,new_screened,new_cin_treatments,new_cin_treated,new_cancer_treatments,new_cancer_treated,cum_screens,cum_screened,cum_cin_treatments,cum_cin_treated,cum_cancer_treatments,cum_cancer_treated,cancer_mortality,n_alive,cdr,cbr,hpv_prevalence,precin_prevalence,cin_prevalence,Seed
2027,47,18023282,214149.6875,2081.307861,1490.666519,15664850.75,1125.031235,261970000,16064462,43819.96875,69155728,210212.0938,14653.5332,16106117,224865.625,29166.43945,6490839,24698796,2171563.5,29841.45508,9233722,0,0.017199758,0.006223802,6.014690763,663768.467,734842.3125,457606.4813,4.541849816,2.67379877,683175.2422,9301533.367,683175.2422,15115216.73,0,0,0,0,4734103.289,455356.4102,33554.05879,30094.58751,675.0187531,0,229264156.3,35927113.89,3233930.379,3052744.144,45873.15112,45873.15112,4.305995839,69155728,0.010625907,0.00959817,0.232294019,0.046874209,0.006072266,27
2028,48,18184555,208299.5273,2137.559509,1659.421234,15789279.25,900.0250092,263220464,16378767,43651.21484,69517768,206133.8438,14203.52148,16420393,220337.3906,29447.69531,6645616,24838302,2167288.25,30122.71094,9912342,0,0.017271221,0.006022435,6.146087942,664330.9827,734954.75,446918.6839,4.811920202,3.249984646,684018.9922,9985552.359,684018.9922,15799235.72,0,0,0,0,4741556.664,464216.0313,40754.25609,38419.8163,815.6476936,0,234005713,36391329.93,3274684.635,3091163.96,46688.79881,46688.79881,4.769357452,69517768,0.010572186,0.009556276,0.235605479,0.047750561,0.005924511,27
2029,49,18408774.5,219606.0859,2334.440002,1687.546936,15994175.5,787.5218811,264297408,16731998,43988.72656,69857800,211449.625,14428.52734,16773766,225878.1563,29560.19922,6804357.5,24989446,2160200.5,30207.08789,10586516,0,0.017412935,0.006320393,6.680773695,664893.4983,760521.125,451418.8091,4.955387841,2.850128086,680643.9063,10666196.27,680643.9063,16479879.63,0,0,0,0,4707552.773,482272.7656,35607.23966,32766.53659,365.6351662,0,238713265.7,36873602.69,3310291.875,3123930.497,47054.43398,47054.43398,4.827481442,69857800,0.010886703,0.009517813,0.239515101,0.048662216,0.006048834,27
2030,50,18878840.5,220787.3711,2221.93689,1715.672791,16363888.75,759.3961182,265164240,17227042,43960.60156,70179144,226187.5313,14175.39648,17268836,240362.9375,29785.20313,7024554,25154602,2149850,30403.96875,11238668,0,0.017799195,0.006328669,6.330508583,666581.0453,758692.9375,425261.8314,4.912107169,3.300695774,658143.2656,11324339.53,658143.2656,17138022.89,0,0,0,0,4765772.875,500498.2734,33160.29756,31135.24074,675.0187531,0,243479038.6,37374100.97,3343452.172,3155065.738,47729.45273,47729.45273,4.886140861,70179144,0.010810804,0.009498278,0.245472387,0.05001385,0.006441695,27
2031,51,19068154.5,226243.7813,1490.666397,1209.408661,16574775.75,1125.031281,266152576,17569416,43538.71094,70492696,234175.2344,13669.13086,17610704,247844.4063,29869.58203,7199046.5,25323610,2137362.5,30347.7168,11885926,0,0.017910924,0.00645886,4.228967668,667987.3344,770224.5,431449.5036,3.180766332,2.259451349,654486.9297,11978826.46,654486.9297,17792509.82,0,0,0,0,4828465.309,512311.1035,32429.02795,28828.92696,562.515625,0,248307503.9,37886412.07,3375881.2,3183894.664,48291.96835,48291.96835,3.429719446,70492696,0.010926302,0.009475979,0.249237396,0.051038806,0.006640893,27
2032,52,19351016,224499.9766,1940.678986,1687.546997,16878874,928.1508026,266942912,17998334,43369.95703,70785248,221518.6563,13387.87305,18039538,234906.5313,29982.08203,7418765,25484120,2137390.5,30657.09961,12495327,0,0.018122804,0.006381551,5.484055681,671081.1705,779927.875,418511.6436,4.110034245,2.962480858,619892.2109,12598718.67,619892.2109,18412402.03,0,0,0,0,4863060.039,512311.0791,41260.52179,38616.69659,590.6414185,0,253170564,38398723.15,3417141.722,3222511.361,48882.60977,48882.60977,4.76694079,70785248,0.011018226,0.009480523,0.254266736,0.052390857,0.006257404,27
2033,53,19659837,229196.9844,1996.93045,1490.666519,17154451.5,646.8929596,267709344,18354742,43285.57813,71063976,226946.9219,13022.23828,18395892,239969.1563,30263.33984,7577760,25674790,2137025,30853.98047,13098036,0,0.018359312,0.00649183,5.622087368,674175.0065,772530.8125,390667.1189,4.335315271,2.66043025,613423.2891,13212141.96,613423.2891,19025825.32,0,0,0,0,4907892.758,521873.875,42441.80615,38588.57188,703.1445313,0,258078456.7,38920597.02,3459583.528,3261099.933,49585.7543,49585.7543,4.19523173,71063976,0.01087092,0.009486874,0.25828476,0.053315847,0.006387042,27
2034,54,20039253.5,247563.1211,1575.043732,1293.786041,17531393,1012.528168,268434704,18774040,43285.57813,71337240,233359.5938,12909.73535,18815080,246269.3594,30375.8418,7752083.5,25861994,2141159.5,31022.73438,13691883,0,0.018663061,0.006988332,4.418613117,679237.6474,765386.875,375760.4542,3.177723384,2.623133143,603860.5313,13816002.49,603860.5313,19629685.85,0,0,0,0,4863622.598,522942.6484,48038.83184,45141.87901,450.0125046,0,262942079.3,39443539.67,3507622.36,3306241.812,50035.76681,50035.76681,3.628261352,71337240,0.010729135,0.009521502,0.263173064,0.054349375,0.006544278,27
2035,55,20106896,240587.9258,1968.804718,1321.911835,17631098,956.2765961,269066144,19247400,43144.95313,71596736,236481.5469,13050.36426,19288350,249531.9375,30094.58594,7967499.5,26032578,2135984.25,30741.47656,14277378,0,0.018682113,0.006769156,5.50480223,685144.0617,764346.25,353541.086,4.011849389,2.548689618,594297.7734,14410300.27,594297.7734,20223983.63,0,0,0,0,4926061.93,520636.3008,37351.03731,34763.46574,393.7609406,0,267868141.2,39964175.97,3544973.397,3341005.278,50429.52775,50429.52775,3.694733593,71596736,0.010675714,0.009569487,0.268830691,0.055672752,0.006609641,27
2036,56,20590603.5,242191.0977,1293.78595,1518.792297,18019880.5,984.4023743,269731296,19583952,42244.92578,71846672,237297.1875,12234.7168,19623860,249531.9375,30010.20898,8114906.5,26196520,2131624.75,30544.5957,14862648,0,0.019084366,0.006792724,3.60591432,690769.2182,806169.25,384760.7046,2.579105384,2.610912638,600485.4219,15010785.69,600485.4219,20824469.05,0,0,0,0,5064271.824,533686.6914,40810.5087,37519.79238,506.2640724,0,272932413.1,40497862.66,3585783.906,3378525.07,50935.79182,50935.79182,4.231587174,71846672,0.01122069,0.009614492,0.272579807,0.05652342,0.006611462,27
2037,57,20961891,250685.0781,1406.289124,1350.037628,18384560,871.8992386,270315744,19986714,41626.15625,72079056,253188.2656,11700.32617,20026400,264888.625,29925.83203,8302730.5,26373266,2132215.25,30460.21875,15461109,0,0.019386487,0.007013924,3.908253346,697238.1482,787550,343415.8043,2.946325525,2.443381232,611735.75,15622521.44,611735.75,21436204.8,0,0,0,0,5054006.039,530002.209,43313.7025,41091.76427,478.1382904,0,277986419.1,41027864.87,3629097.609,3419616.834,51413.93011,51413.93011,3.750703802,72079056,0.010926197,0.009673242,0.277288787,0.057667065,0.007034131,27
2038,58,21117145,250994.4688,1828.175751,1125.031296,18589260,843.7734528,270823712,20287832,41738.66406,72303480,260107.2188,11953.45801,20327684,272060.6875,29785.20313,8429521,26522332,2122934,30263.33984,16039571,0,0.019493442,0.007004593,5.066866293,703707.0782,826307.375,364228.8834,4.169715739,1.962667024,595422.7891,16217944.23,595422.7891,22031627.59,0,0,0,0,5049196.586,521648.8799,40416.74963,38869.83175,337.5093918,0,283035615.7,41549513.75,3669514.358,3458486.666,51751.4395,51751.4395,3.117039084,72303480,0.011428321,0.009732686,0.280592746,0.05838759,0.007206594,27
2039,59,21499178,249278.7891,1884.427307,1293.785995,18921930.5,984.4023514,271418016,20526448,41654.28125,72527592,246663.0938,12065.96094,20565934,258729.0625,29588.32422,8579713,26655956,2122484,30178.96289,16622813,0,0.019802645,0.006935071,5.208584147,710457.266,832663.75,364791.399,4.253390166,2.311894493,595985.3125,16813929.54,595985.3125,22627612.9,0,0,0,0,5072934.656,510876.6768,47898.20568,46660.67316,478.138298,0,288108550.3,42060390.43,3717412.564,3505147.339,52229.5778,52229.5778,3.574850847,72527592,0.011480648,0.009795683,0.283015711,0.059266359,0.00681553,27
2040,60,21744491,262779.1602,1237.534378,1209.40863,19211710,984.4023895,271894464,20845114,41091.76563,72750576,248828.7656,11644.07422,20884122,260472.8594,29447.69531,8726473,26800694,2128334,30038.33594,17207802,0,0.019993503,0.007290913,3.41114059,716644.9381,817138.375,337509.39,2.645568748,2.116281229,597954.0938,17411883.63,597954.0938,23225566.99,0,0,0,0,5120157.891,505251.5234,44213.72725,43032.44541,253.1320343,0,293228708.2,42565641.95,3761626.291,3548179.785,52482.70984,52482.70984,3.332545156,72750576,0.011232054,0.009850712,0.286528508,0.060114846,0.006856517,27
2041,61,22099045,263932.3242,1631.295288,1462.540726,19458626,815.6476898,272398752,21068292,40473,72952624,265535.5,11278.43945,21106598,276813.9375,29194.56445,8828964,26915388,2126702.75,29785.20313,17785928,0,0.020281889,0.007309504,4.486219316,723395.1259,844110.9375,343697.0622,3.581714433,2.495378576,593453.9922,18005337.63,593453.9922,23819020.98,0,0,0,0,5188109.539,496335.6484,44410.60822,41598.02814,450.0125198,0,298416817.8,43061977.6,3806036.899,3589777.813,52932.72235,52932.72235,4.020880851,72952624,0.011570673,0.009915958,0.288794163,0.060682434,0.007300218,27
2042,62,22370206.5,280892.1719,1631.295364,1293.786026,19706638.5,759.3961334,272840608,21355088,39938.60938,73155704,277967.0938,11025.30664,21393200,288992.4375,28913.30664,8947149,27031404,2125043.25,29503.94727,18358822,0,0.020497505,0.007763485,4.475661647,727895.2511,850804.875,344259.5778,3.563924443,1.880018504,590078.8984,18595416.52,590078.8984,24409099.88,0,0,0,0,5270771.359,498641.9824,45816.89708,42216.79845,478.1382904,0,303687589.1,43560619.58,3851853.796,3631994.611,53410.86065,53410.86065,3.548589392,73155704,0.011630055,0.009949945,0.291912822,0.061350481,0.007624067,27
2043,63,22694804.5,267166.7891,1743.798462,1125.031311,20041196,815.6476746,273340128,21529778,39882.35938,73356544,263060.4063,10856.55273,21567580,273917,29025.81055,9040835,27130914,2124340,29616.44922,18922236,0,0.020756927,0.007364325,4.773512508,731551.6028,860648.875,350728.5078,3.718779386,1.994967416,585578.7656,19180995.29,585578.7656,24994678.65,0,0,0,0,5278646.641,484016.5391,47195.05743,45648.14405,731.2703171,0,308966235.8,44044636.12,3899048.854,3677642.755,54142.13096,54142.13096,3.078770634,73356544,0.011732408,0.009972547,0.293494988,0.061853073,0.007198934,27
2044,64,23105441.5,264663.5938,1687.546844,1237.534409,20449639,956.2765503,273733056,21800882,39657.35156,73554096,259010.3125,10884.67773,21838404,269895,28772.67773,9164196,27188518,2127349.5,29419.57031,19475780,0,0.021102166,0.007279084,4.609828093,732114.1185,871646.0625,361135.0473,3.390069123,1.81680586,575734.7422,19756730.03,575734.7422,25570413.39,0,0,0,0,5244023.719,473638.1484,47054.42989,44073.09981,393.7609444,0,314210259.5,44518274.27,3946103.284,3721715.855,54535.89191,54535.89191,3.379535904,73554096,0.011850408,0.009953411,0.296392495,0.06256539,0.007073215,27
2045,65,23393506,268038.6836,1518.792206,1125.031296,20751935,618.7672005,274078432,22121910,39235.46875,73738232,261822.9063,10828.42676,22158952,272651.3125,28407.04297,9309297,27252168,2130106,29110.1875,20037426,0,0.021338332,0.007357982,4.140735745,732957.892,844617.25,318665.1157,3.277725003,1.802015215,586422.5391,20343152.57,586422.5391,26156835.93,0,0,0,0,5295156.461,452431.3154,46238.78379,43144.94902,337.5093727,0,319505416,44970705.59,3992342.068,3764860.804,54873.40128,54873.40128,3.066306518,73738232,0.011454265,0.009939998,0.300005972,0.06343192,0.007136062,27
2046,66,23627625,279626.5117,1968.804718,1293.786057,21028156.5,1125.031265,274338016,22428256,39291.71875,73919688,274451.375,10828.42676,22464990,285279.8125,28463.29492,9443934,27326194,2129937.25,29222.69141,20605342,0,0.02153149,0.007663107,5.356768816,732114.1185,864108.375,328227.8818,4.44798076,2.271117253,587266.3047,20930418.88,587266.3047,26744102.23,0,0,0,0,5352083.063,449562.4775,45366.88399,42610.55861,675.0187531,0,324857499,45420268.06,4037708.951,3807471.363,55548.42003,55548.42003,3.519125821,73919688,0.011689827,0.009904183,0.303413835,0.064219258,0.007465136,27
2047,67,23779589,267841.8047,1546.917999,984.402359,21235220,1096.905518,274769184,22639030,38982.33594,74079784,278079.5625,10800.30078,22675876,288879.9063,28182.03516,9526877,27342646,2122455.75,28941.43359,21176266,0,0.021635968,0.007329398,4.202351453,729301.5402,894343.5625,345103.3513,3.185592881,1.615690322,595985.2969,21526404.17,595985.2969,27340087.53,0,0,0,0,5384174.57,443965.4775,46576.29356,44523.1127,478.1382828,0,330241673.6,45864233.54,4084285.245,3851994.475,56026.55832,56026.55832,2.673439252,74079784,0.012072707,0.009844812,0.305603348,0.064682715,0.007552083,27
2048,68,24185499,278388.9766,1462.54071,871.8992462,21650694,1068.779739,275126400,22897058,38729.20313,74231848,277151.4375,10856.55273,22933426,288008,27872.65234,9626949,27390150,2120262,28603.92383,21745450,0,0.021976716,0.0076069,3.96748218,725363.9307,876511.8125,326540.3348,3.191678147,1.578329126,596829.0859,22123233.26,596829.0859,27936916.62,0,0,0,0,5426503.758,447987.4219,47645.07383,44466.85752,337.5093765,0,335668177.3,46312220.96,4131930.319,3896461.333,56364.06769,56364.06769,2.364533321,74231848,0.01180776,0.0097716,0.308453294,0.065269129,0.007516164,27
2049,69,24267345.5,291411.2109,1800.050079,1265.660217,21750822,956.2765656,275498784,23030458,38701.07813,74372752,281145.3125,10856.55273,23066600,292001.875,27844.52539,9657268,27419066,2125296.5,28800.80469,22327088,0,0.022021282,0.007953328,4.876803734,720863.8055,909081.5,348478.4452,3.756067584,2.081062493,607516.8594,22730750.12,607516.8594,28544433.48,0,0,0,0,5423044.5,446074.876,52398.32872,48741.97969,618.7671967,0,341091221.8,46758295.84,4184328.648,3945203.313,56982.83489,56982.83489,3.427994356,74372752,0.012223314,0.009692579,0.309662576,0.065390892,0.007614718,27
2050,70,24432613,279823.3906,1715.672714,1321.911774,21942893,900.0250244,275821376,23175164,38335.44141,74501512,287586.125,10856.55273,23211196,298442.6875,27478.89063,9741955,27454702,2124227.75,28519.54688,22903414,0,0.022145322,0.00762946,4.642797253,716363.6803,895215.5,330477.9444,3.917926817,2.048150913,602172.9844,23332923.1,602172.9844,29146606.46,0,0,0,0,5355345.555,442643.5498,45591.88965,43341.82872,421.8867188,0,346446567.4,47200939.39,4229920.537,3988545.141,57404.72161,57404.72161,3.576186607,74501512,0.012016072,0.009615425,0.311069714,0.065887621,0.007780108,27
2051,71,24697306,283367.2422,1265.660187,984.4023895,22182834,562.515625,275977472,23345014,37744.80078,74616696,288514.25,10547.16797,23380850,299061.4375,27197.63281,9836121,27485752,2133509,28182.03516,23481624,0,0.022372574,0.007718319,3.421483599,710457.266,897240.5,324852.7879,2.999900064,1.717426936,608923.1484,23941846.25,608923.1484,29755529.61,0,0,0,0,5401106.172,436568.3965,53917.12071,51498.30548,478.1382904,0,351847673.6,47637507.79,4283837.658,4040043.447,57882.8599,57882.8599,2.660395428,74616696,0.012024661,0.009521425,0.312865823,0.066456491,0.007797238,27
2052,72,24968802.5,284211.0078,1715.672729,1209.408646,22487716.5,843.7734833,276108256,23526148,37407.28906,74716488,281314.0625,10350.28809,23561304,291664.3438,27057.00586,9914956,27511708,2136293.5,27985.15625,24063320,0,0.022607801,0.007734642,4.63492777,704269.5938,889365.3125,308821.0919,4.230053194,2.067593449,614829.5703,24556675.82,614829.5703,30370359.18,0,0,0,0,5401443.875,436821.5,52004.57031,49135.74043,703.1445313,0,357249117.4,48074329.29,4335842.228,4089179.187,58586.00443,58586.00443,3.266330851,74716488,0.0119032,0.009425893,0.314872241,0.066944963,0.007597637,27
2053,73,25046345.5,285954.8047,1884.427338,1068.779739,22541185,1068.779724,276244960,23778212,37491.66406,74800296,283536,10772.17383,23813540,294308.1563,26719.49609,10005466,27528698,2142903,27788.27539,24645160,0,0.02266679,0.007778579,5.088289194,698925.6951,931300.875,338915.6791,3.864660187,1.687495135,610891.9609,25167567.78,610891.9609,30981251.14,0,0,0,0,5416097.375,430352.5869,52932.71836,50373.27207,478.1382866,0,362665214.8,48504681.87,4388774.947,4139552.459,59064.14272,59064.14272,2.885056343,74800296,0.012450497,0.009343889,0.317889277,0.067521707,0.00765375,27
2054,74,25287749.5,288401.7578,1631.295349,1125.031281,22804694.5,843.7734375,276267456,23976298,37266.65625,74866040,285589.1875,10884.67773,24011542,296473.875,26381.98633,10077777,27523466,2149400.25,27507.01563,25227812,0,0.022883395,0.007844391,4.404139009,692738.023,932060.25,332446.7492,3.743903768,1.814788885,620173.4766,25787741.26,620173.4766,31601424.62,0,0,0,0,5450410.898,434262.0625,49304.49512,46098.15645,421.8867188,0,368115625.7,48938943.93,4438079.442,4185650.616,59486.02943,59486.02943,3.036444965,74866040,0.012449707,0.009253034,0.320255993,0.067999476,0.007708015,27
2055,75,25476557,288064.25,2081.307877,1181.282837,22995220.5,815.6476746,276291936,24144576,37491.66406,74931088,285673.5313,11306.56445,24180126,296980.125,26185.10547,10176807,27546056,2157050.5,27366.38867,25811140,0,0.023052208,0.007832455,5.617163437,686831.6087,916619.25,315290.0218,4.747484915,2.058039661,623548.5781,26411289.84,623548.5781,32224973.2,0,0,0,0,5367186.648,437046.4863,57854.73242,54142.12804,562.515625,0,373482812.4,49375990.42,4495934.174,4239792.744,60048.54506,60048.54506,3.187147203,74931088,0.01223283,0.009166177,0.322223748,0.068643556,0.007707583,27
1980,0,33371438,131544.2627,140.6289139,0,9163970.133,0,149195328,21102380,140.6289063,56102608,86796.15625,140.6289063,21102520,86936.78125,0,10940760,14133543,2137.559326,0,0,0,0.05591904,0.00459395,0.489639694,739989.3376,720638.75,-19125.5321,0.454171688,0,0,0,0,0,0,0,0,0,14214404.34,14214404.34,2137.559448,2137.559448,0,0,14214404.34,14214404.34,2137.559448,2137.559448,0,0,0,56102608,0.012845013,0.013189928,0.37613902,0.095232979,0.003022041,28
1981,1,57354937,471191.2109,675.0187531,0,29502480.5,0,129924744,27030084,815.6477661,56014320,305417.8438,759.3961792,27030900,306177.25,56.25156403,13870903,14471728,20644.32031,84.37734985,0,0,0.110361843,0.016648182,2.359584958,718332.4851,699825.625,41907.41593,2.142000666,0,0,0,0,0,0,0,0,0,3188000.997,526570.8799,18478.63833,18478.63833,84.37734604,0,17402405.34,14740975.22,20616.19778,20616.19778,84.37734604,84.37734604,0,56014320,0.012493691,0.012824087,0.482556675,0.121214059,0.010675855,28
1982,2,70420512,790643.8281,1153.157074,0,46930032,0,116882592,29681926,1968.804321,55860804,573006.5,1828.175659,29683890,574834.6875,140.6289063,15173521,14691361,49698.25,168.7546844,0,0,0.150622327,0.028341587,4.050695153,709894.7503,712707.25,-2531.320425,3.360362958,0,0,0,0,0,0,0,0,0,1964248.277,422252.3438,29250.81289,29250.81289,84.37734604,0,19366653.62,15163227.57,49867.01067,49867.01067,168.7546921,168.7546921,0,55860804,0.012758629,0.01270828,0.531355152,0.133241521,0.020126708,28
1983,3,74473302,1027406.641,2250.062744,0,56528405,0,110950136,31131836,4218.866699,55734980,813369.4375,3965.734863,31136058,817335.1875,253.1320343,15779155,14930770,84152.32813,309.383606,0,0,0.167808046,0.03730898,7.937516494,710738.5238,718276.1875,8156.476925,7.066908642,0,0,0,0,0,0,0,0,0,1669405.773,419946.0156,35382.23438,35354.10841,140.6289139,0,21036059.39,15583173.58,85249.24506,85221.11908,309.383606,309.383606,0,55734980,0.01288735,0.012752109,0.558569071,0.139140324,0.028689112,28
1984,4,74161076,1138840.969,2559.44632,0,59982753,84.37734985,109746568,31939496,6722.0625,55712052,986568.0625,6159.546875,31946192,992727.5625,562.515686,15991083,15215852,128675.4453,675.0187988,0,0,0.168937119,0.041794958,9.066824978,716926.1959,709472.8125,76783.38623,7.536050872,0,0,0,0,0,0,0,0,0,1772768.035,453612.6016,45170.00411,44776.24277,393.7609482,0,22808827.43,16036786.18,130419.2492,129997.3619,703.1445541,703.1445541,0,55712052,0.012734638,0.012868422,0.57329599,0.141589921,0.034941497,28
1985,5,70347302,1163704.188,2953.207397,84.37734604,59166712,225.0062637,112111392,32134376,9506.513672,55767880,908744,7425.206543,32143664,916169.1875,2081.307617,15800136,15544979,473638.1563,2503.19458,0,0,0.15686921,0.042597851,10.46505715,734926.6967,686719.0625,107440.4892,8.394973373,0.26796075,0,0,0,0,0,0,0,0,11065301.44,472034.9844,348731.536,347240.8704,1856.301613,0,33874128.87,16508821.17,479150.7852,477238.2323,2559.446167,2559.446167,0.298922951,55767880,0.012313881,0.013178315,0.576216561,0.13993754,0.032194001,28
1986,6,65700813,1097749.219,3881.358093,112.5031281,56595677,140.6289101,115636960,31925322,13106.61523,55857188,944885.625,10406.53906,31938204,955292.125,2700.075195,15444879,15871688,654824.375,3206.339355,0,0,0.142041119,0.040199685,13.74326733,741395.6267,698503.75,123753.443,10.5807106,0.1999124,0,0,0,0,0,0,0,0,6679816.936,466156.6875,186164.5387,184533.2383,759.3961563,0,40553945.8,16974977.86,665315.3239,661771.4706,3318.842323,3318.842323,0.398208825,55857188,0.012505172,0.013273057,0.571552617,0.136669247,0.033444563,28
1987,7,59666453,1030219.188,4246.993225,421.8867264,52202682,253.1320343,120244968,31180274,16791.08984,55952076,972139.5,13331.62207,31196692,985471.0625,3459.471436,14785892,16225933,772390.1875,3937.608887,0,0,0.124051871,0.037707123,15.01743634,760802.4166,661405.875,54282.76023,12.38728728,1.20720202,0,0,0,0,0,0,0,0,4734384.66,479600.8125,126144.1241,122769.0322,843.7734833,0,45288330.46,17454578.67,791459.448,784540.5028,4162.615807,4162.615807,1.491095334,55952076,0.011820935,0.013597394,0.557267509,0.130646292,0.034358812,28
1988,8,54223668,940948.0156,4190.74176,365.6351624,48071402,168.7546959,125123536,30130108,20334.94141,56051164,939626.0625,15525.42969,30150052,955151.5625,4809.508789,13988808,16567575,906493.875,5372.024414,0,0,0.108340265,0.034395121,14.81816023,770083.9249,676537.5,54282.76023,11.5246925,0.960186045,0,0,0,0,0,0,0,0,4217123.402,481457.1094,152779.2386,141500.7978,1659.421265,0,49505453.87,17936035.78,944238.6866,926041.3006,5822.037071,5822.037071,1.29215018,56051164,0.012069999,0.013738946,0.537546517,0.12359069,0.03320627,28
1989,9,48237513,858286.3281,5006.389526,309.3835945,42809462,225.0062599,130574112,28588872,24497.55859,56170328,908293.9375,18731.76953,28612976,927025.75,5765.785156,13075255,16970168,1001193.375,6525.182129,0,0,0.092356579,0.030954375,17.49444364,767271.3466,681178.3125,73970.80798,13.97394521,0.901158604,0,0,0,0,0,0,0,0,4130973.967,588503.8516,110281.1807,103080.9847,1265.660202,0,53636427.83,18524539.63,1054519.867,1029122.285,7087.697273,7087.697273,1.080410005,56170328,0.012127013,0.013659727,0.50896751,0.114151466,0.031718872,28
1990,10,43675259,788956.2813,4922.012268,815.6476593,39183431,112.5031281,135170928,27248172,28435.16797,56305480,805944.25,21488.09766,27276214,827432.3125,6947.068359,12248300,17308802,1163957.25,7959.595215,0,0,0.080777834,0.028293988,17.16859612,783865.5583,678703.25,73970.80798,13.40512744,1.894432136,0,0,0,0,0,0,0,0,7206106.367,473863.1563,176461.1431,168895.3149,1490.666534,0,60842534.2,18998402.79,1230981.01,1198017.6,8578.363808,8578.363808,2.842950454,56305480,0.012053947,0.013921657,0.483934637,0.10672902,0.028091291,28
1991,11,39558182,662024.625,5597.031006,1181.282867,35531493,253.1320381,139738144,25804928,32372.77148,56493696,708094.6875,23991.29297,25836880,732085.875,8381.482422,11413274,17643188,1265125.75,9478.388672,0,0,0.070771983,0.023576119,19.45818203,780209.2066,703707.0625,145129.0377,14.90213884,2.827039734,0,0,0,0,0,0,0,0,5225320.105,473778.7891,117790.7611,107468.6052,1800.050171,0,66067854.31,19472181.58,1348771.772,1305486.205,10378.41398,10378.41398,4.103329353,56493696,0.012456382,0.013810553,0.456775354,0.09911348,0.024596528,28
1992,12,35882114,603747.9844,5090.766968,1209.408646,32168529,365.6351585,143586480,24404208,35747.86719,56655080,667199.75,26269.48438,24439364,693469.25,9478.388672,10637059,17961744,1333527.625,10744.04883,0,0,0.062474743,0.02140852,17.65039644,770365.1827,661771.5,84377.3475,12.31833259,2.424696937,0,0,0,0,0,0,0,0,4195691.578,460165.8984,82717.91866,75967.73071,1462.540726,0,70263545.88,19932347.47,1431489.69,1381453.936,11840.9547,11840.9547,4.189372143,56655080,0.011680709,0.01359746,0.43075057,0.092116504,0.023111692,28
1993,13,33278172,559112.4063,5597.030762,1434.414978,29612090.5,393.7609596,146729312,23277880,39347.96875,56811376,633898.8125,28322.66406,23316556,662221.5,11025.30664,10006872,18254700,1399342,12206.58984,0,0,0.056699939,0.019796134,19.40106431,749833.3615,693975.5,129659.8573,14.17816147,3.320918899,0,0,0,0,0,0,0,0,4387790.648,468941.1563,87077.4173,76699.00319,1800.05011,0,74651336.53,20401288.63,1518567.107,1458152.939,13641.00481,13641.00481,4.967255648,56811376,0.012215432,0.013198648,0.409739768,0.086632342,0.02195137,28
1994,14,30799700,495435.6016,5203.269897,1800.050171,27370830,421.886734,149621376,22092744,42076.17188,56931780,579897.375,29644.57617,22134086,609541.9375,12431.59668,9359416,18556406,1467856.375,13556.62891,0,0,0.051462734,0.017473343,18.00187171,738583.0485,665765.375,70595.71408,12.80157797,3.723276824,0,0,0,0,0,0,0,0,4199629.125,451250.0234,86711.77832,79539.70085,1715.672852,0,78850965.66,20852538.65,1605278.886,1537692.64,15356.67767,15356.67767,6.221294007,56931780,0.01169409,0.012973124,0.388056442,0.080869522,0.020042286,28
1995,15,28939854.5,461656.5703,5765.785522,2475.06897,25571878.5,506.2640839,152056144,21108204,44832.5,57083800,525895.875,31416.49609,21152162,557312.375,13416,8853152,18839942,1532995.625,14766.03711,0,0,0.04758087,0.016209244,19.8987975,721988.8368,697435,151035.452,14.87748348,5.528850358,0,0,0,0,0,0,0,0,5707930.344,446384.2813,81255.37318,74505.18015,1546.918106,0,84558896,21298922.93,1686534.259,1612197.82,16903.59577,16903.59577,8.532671567,57083800,0.01221774,0.012647876,0.369775733,0.076301953,0.018129987,28
1996,16,27460831.5,423939.8984,4697.005859,2812.578491,24201674.5,815.6476746,154238048,20176454,45957.53125,57227248,472541.25,31529,20221142,504070.25,14428.52734,8372060.5,19114846,1586744.125,15862.93945,0,0,0.044510469,0.014825867,16.1767008,721988.8368,669140.5,113628.1613,11.54066076,6.190314593,0,0,0,0,0,0,0,0,4626353.508,445146.7344,71636.35654,64464.28423,1406.289154,0,89185249.51,21744069.67,1758170.616,1676662.105,18309.88493,18309.88493,9.676140584,57227248,0.011692691,0.012616173,0.35256726,0.072006199,0.016256882,28
1997,17,26055612,388557.6563,4697.005859,2250.062744,22882068.5,703.144577,156133056,19335940,47588.82813,57379748,453753.25,32316.52148,19382348,486069.7188,15272.29883,7975768,19344348,1629607.625,16650.46094,0,0,0.041720204,0.013546255,16.1380268,716926.1959,673893.75,127691.0526,10.44376695,5.173297214,0,0,0,0,0,0,0,0,4064006.695,409511.375,58445.37254,52707.71505,1209.408676,0,93249256.2,22153581.04,1816615.988,1729369.82,19519.2936,19519.2936,7.72221723,57379748,0.011744453,0.012494412,0.336981961,0.068432106,0.015572815,28
